t,real_name,P,R,Xi,death_type,narration
53,Vega,0.0,0.5622,0.8155,dead,私は光の墓標になった。
53,Sirius,0.0,0.0,0.1921,dead,私は光の墓標になった。
53,Altair,0.0,0.0,0.4696,dead,私は光の墓標になった。
53,Vega,0.0,0.8834,0.4273,dead,私は光の墓標になった。
54,Vega,0.1316,0.722,0.1348,alive,私は失ったあとで、やっと安定した。
54,Sirius,0.6449,0.0,0.3551,alive,私は失ったあとで、やっと安定した。
54,Altair,0.0,0.9374,0.1692,dead,私は光の墓標になった。
54,Altair,0.0,0.8479,0.6633,dead,私は光の墓標になった。
54,Vega,0.0,0.0,0.7584,dead,私は光の墓標になった。
54,Altair,0.0,0.8695,0.8285,dead,私は光の墓標になった。
54,Bellatrix,0.0,0.0262,0.789,dead,私は速すぎた。だから先に終わる。
54,Spica,0.0,0.0,0.1996,dead,私は速すぎた。だから先に終わる。
54,Sirius,0.0,0.0,0.5919,dead,私は光の墓標になった。
54,Sirius,0.0,0.467,0.1681,dead,私は光の墓標になった。
54,Sirius,0.0,0.0,0.8679,dead,私は光の墓標になった。
54,Sirius,0.0567,0.1316,0.1071,alive,私は失ったあとで、やっと安定した。
54,Vega,0.0,0.0,0.3534,dead,私は光の墓標になった。
54,Sirius,0.0,0.1062,0.9257,dead,私は光の墓標になった。
54,Spica,0.0,0.9103,0.8803,dead,私は速すぎた。だから先に終わる。
54,Sirius,0.0,0.606,0.4475,dead,私は光の墓標になった。
54,Vega,0.0,0.562,0.8145,dead,私は光の墓標になった。
54,Sirius,0.0,0.0,0.1912,dead,私は光の墓標になった。
54,Altair,0.0,0.0,0.4687,dead,私は光の墓標になった。
54,Vega,0.0,0.8823,0.4264,dead,私は光の墓標になった。
55,Vega,0.1181,0.7215,0.1488,alive,私は失ったあとで、やっと安定した。
55,Sirius,0.642,0.0,0.358,alive,私は失ったあとで、やっと安定した。
55,Altair,0.0,0.9372,0.1676,dead,私は光の墓標になった。
55,Altair,0.0,0.8483,0.6619,dead,私は光の墓標になった。
55,Vega,0.0,0.0,0.7573,dead,私は光の墓標になった。
55,Altair,0.0,0.8694,0.8271,dead,私は光の墓標になった。
55,Bellatrix,0.0,0.0261,0.7879,dead,私は速すぎた。だから先に終わる。
55,Spica,0.0,0.0,0.1979,dead,私は速すぎた。だから先に終わる。
55,Sirius,0.0,0.0,0.5904,dead,私は光の墓標になった。
55,Sirius,0.0,0.4668,0.168,dead,私は光の墓標になった。
55,Sirius,0.0,0.0,0.8667,dead,私は光の墓標になった。
55,Sirius,0.0479,0.1315,0.0992,alive,私はもう爆発しない。
55,Vega,0.0,0.0,0.3522,dead,私は光の墓標になった。
55,Sirius,0.0,0.1063,0.9244,dead,私は光の墓標になった。
55,Spica,0.0,0.9093,0.879,dead,私は速すぎた。だから先に終わる。
55,Sirius,0.0,0.6052,0.4459,dead,私は光の墓標になった。
55,Vega,0.0,0.5613,0.8132,dead,私は光の墓標になった。
55,Sirius,0.0,0.0,0.1903,dead,私は光の墓標になった。
55,Altair,0.0,0.0,0.4671,dead,私は光の墓標になった。
55,Vega,0.0,0.8816,0.4256,dead,私は光の墓標になった。
56,Vega,0.1046,0.7203,0.162,alive,私は失ったあとで、やっと安定した。
56,Sirius,0.6392,0.0,0.3608,alive,私は失ったあとで、やっと安定した。
56,Altair,0.0,0.9374,0.1672,dead,私は光の墓標になった。
56,Altair,0.0,0.8484,0.6603,dead,私は光の墓標になった。
56,Vega,0.0,0.0,0.7562,dead,私は光の墓標になった。
56,Altair,0.0,0.8699,0.8257,dead,私は光の墓標になった。
56,Bellatrix,0.0,0.0261,0.7867,dead,私は速すぎた。だから先に終わる。
56,Spica,0.0,0.0,0.1962,dead,私は速すぎた。だから先に終わる。
56,Sirius,0.0,0.0,0.5894,dead,私は光の墓標になった。
56,Sirius,0.0,0.4661,0.1674,dead,私は光の墓標になった。
56,Sirius,0.0,0.0,0.8654,dead,私は光の墓標になった。
56,Sirius,0.039,0.1316,0.0928,alive,私は失ったあとで、やっと安定した。
56,Vega,0.0,0.0,0.3512,dead,私は光の墓標になった。
56,Sirius,0.0,0.1063,0.9231,dead,私は光の墓標になった。
56,Spica,0.0,0.9088,0.8777,dead,私は速すぎた。だから先に終わる。
56,Sirius,0.0,0.6055,0.4448,dead,私は光の墓標になった。
56,Vega,0.0,0.561,0.8119,dead,私は光の墓標になった。
56,Sirius,0.0,0.0,0.1897,dead,私は光の墓標になった。
56,Altair,0.0,0.0,0.4658,dead,私は光の墓標になった。
56,Vega,0.0,0.8807,0.4245,dead,私は光の墓標になった。
57,Vega,0.0911,0.7198,0.1751,alive,私はもう爆発しない。
57,Sirius,0.6363,0.0,0.3637,alive,私はもう爆発しない。
57,Altair,0.0,0.9363,0.166,dead,私は光の墓標になった。
57,Altair,0.0,0.8488,0.6593,dead,私は光の墓標になった。
57,Vega,0.0,0.0,0.7551,dead,私は光の墓標になった。
57,Altair,0.0,0.8702,0.8246,dead,私は光の墓標になった。
57,Bellatrix,0.0,0.0261,0.7854,dead,私は速すぎた。だから先に終わる。
57,Spica,0.0,0.0,0.1957,dead,私は速すぎた。だから先に終わる。
57,Sirius,0.0,0.0,0.588,dead,私は光の墓標になった。
57,Sirius,0.0,0.4657,0.1664,dead,私は光の墓標になった。
57,Sirius,0.0,0.0,0.8641,dead,私は光の墓標になった。
57,Sirius,0.0301,0.1314,0.0977,alive,私はもう爆発しない。
57,Vega,0.0,0.0,0.3507,dead,私は光の墓標になった。
57,Sirius,0.0,0.1062,0.9218,dead,私は光の墓標になった。
57,Spica,0.0,0.9084,0.8764,dead,私は速すぎた。だから先に終わる。
57,Sirius,0.0,0.6051,0.4437,dead,私は光の墓標になった。
57,Vega,0.0,0.561,0.8106,dead,私は光の墓標になった。
57,Sirius,0.0,0.0,0.1891,dead,私は光の墓標になった。
57,Altair,0.0,0.0,0.4648,dead,私は光の墓標になった。
57,Vega,0.0,0.8804,0.4241,dead,私は光の墓標になった。
58,Vega,0.0775,0.7195,0.1874,alive,私は失ったあとで、やっと安定した。
58,Sirius,0.6335,0.0,0.3665,alive,私は失ったあとで、やっと安定した。
58,Altair,0.0,0.936,0.1659,dead,私は光の墓標になった。
58,Altair,0.0,0.8481,0.6581,dead,私は光の墓標になった。
58,Vega,0.0,0.0,0.7541,dead,私は光の墓標になった。
58,Altair,0.0,0.8688,0.8232,dead,私は光の墓標になった。
58,Bellatrix,0.0,0.0261,0.7841,dead,私は速すぎた。だから先に終わる。
58,Spica,0.0,0.0,0.194,dead,私は速すぎた。だから先に終わる。
58,Sirius,0.0,0.0,0.5869,dead,私は光の墓標になった。
58,Sirius,0.0,0.4654,0.1647,dead,私は光の墓標になった。
58,Sirius,0.0,0.0,0.8629,dead,私は光の墓標になった。
58,Sirius,0.0212,0.1313,0.1057,alive,私はもう爆発しない。
58,Vega,0.0,0.0,0.3495,dead,私は光の墓標になった。
58,Sirius,0.0,0.1061,0.9205,dead,私は光の墓標になった。
58,Spica,0.0,0.9075,0.8751,dead,私は速すぎた。だから先に終わる。
58,Sirius,0.0,0.6048,0.4429,dead,私は光の墓標になった。
58,Vega,0.0,0.561,0.8092,dead,私は光の墓標になった。
58,Sirius,0.0,0.0,0.1877,dead,私は光の墓標になった。
58,Altair,0.0,0.0,0.4633,dead,私は光の墓標になった。
58,Vega,0.0,0.8791,0.4236,dead,私は光の墓標になった。
59,Vega,0.064,0.7197,0.1999,alive,私はもう爆発しない。
59,Sirius,0.6306,0.0,0.3694,alive,私はもう爆発しない。
59,Altair,0.0,0.9346,0.164,dead,私は光の墓標になった。
59,Altair,0.0,0.8476,0.6573,dead,私は光の墓標になった。
59,Vega,0.0,0.0,0.7529,dead,私は光の墓標になった。
59,Altair,0.0,0.8693,0.8219,dead,私は光の墓標になった。
59,Bellatrix,0.0,0.0261,0.7831,dead,私は速すぎた。だから先に終わる。
59,Spica,0.0,0.0,0.1928,dead,私は速すぎた。だから先に終わる。
59,Sirius,0.0,0.0,0.5858,dead,私は光の墓標になった。
59,Sirius,0.0,0.4656,0.1636,dead,私は光の墓標になった。
59,Sirius,0.0,0.0,0.8616,dead,私は光の墓標になった。
59,Sirius,0.0123,0.1313,0.1132,alive,私は失ったあとで、やっと安定した。
59,Vega,0.0,0.0,0.3478,dead,私は光の墓標になった。
59,Sirius,0.0,0.1061,0.9193,dead,私は光の墓標になった。
59,Spica,0.0,0.9075,0.8738,dead,私は速すぎた。だから先に終わる。
59,Sirius,0.0,0.6042,0.4412,dead,私は光の墓標になった。
59,Vega,0.0,0.5613,0.8081,dead,私は光の墓標になった。
59,Sirius,0.0,0.0,0.1858,dead,私は光の墓標になった。
59,Altair,0.0,0.0,0.4618,dead,私は光の墓標になった。
59,Vega,0.0,0.8778,0.4231,dead,私は光の墓標になった。
60,Vega,0.0505,0.7197,0.2129,alive,私は失ったあとで、やっと安定した。
60,Sirius,0.6278,0.0,0.3722,alive,私はもう爆発しない。
60,Altair,0.0,0.935,0.163,dead,私は光の墓標になった。
60,Altair,0.0,0.8463,0.6564,dead,私は光の墓標になった。
60,Vega,0.0,0.0,0.7519,dead,私は光の墓標になった。
60,Altair,0.0,0.8688,0.8209,dead,私は光の墓標になった。
60,Bellatrix,0.0,0.026,0.7817,dead,私は速すぎた。だから先に終わる。
60,Spica,0.0,0.0,0.192,dead,私は速すぎた。だから先に終わる。
60,Sirius,0.0,0.0,0.5843,dead,私は光の墓標になった。
60,Sirius,0.0,0.4655,0.1628,dead,私は光の墓標になった。
60,Sirius,0.0,0.0,0.8602,dead,私は光の墓標になった。
60,Sirius,0.0035,0.1313,0.1205,alive,私はもう爆発しない。
60,Vega,0.0,0.0,0.3467,dead,私は光の墓標になった。
60,Sirius,0.0,0.1059,0.918,dead,私は光の墓標になった。
60,Spica,0.0,0.9065,0.8726,dead,私は速すぎた。だから先に終わる。
60,Sirius,0.0,0.6044,0.4398,dead,私は光の墓標になった。
60,Vega,0.0,0.5607,0.8068,dead,私は光の墓標になった。
60,Sirius,0.0,0.0,0.184,dead,私は光の墓標になった。
60,Altair,0.0,0.0,0.4612,dead,私は光の墓標になった。
60,Vega,0.0,0.8765,0.4217,dead,私は光の墓標になった。
61,Vega,0.0369,0.7193,0.2253,alive,私はもう爆発しない。
61,Sirius,0.6249,0.0,0.3751,alive,私はもう爆発しない。
61,Altair,0.0,0.9345,0.1612,dead,私は光の墓標になった。
61,Altair,0.0,0.8452,0.6552,dead,私は光の墓標になった。
61,Vega,0.0,0.0,0.751,dead,私は光の墓標になった。
61,Altair,0.0,0.8673,0.8198,dead,私は光の墓標になった。
61,Bellatrix,0.0,0.026,0.7807,dead,私は速すぎた。だから先に終わる。
61,Spica,0.0,0.0,0.1918,dead,私は速すぎた。だから先に終わる。
61,Sirius,0.0,0.0,0.5827,dead,私は光の墓標になった。
61,Sirius,0.0,0.4651,0.1615,dead,私は光の墓標になった。
61,Sirius,0.0,0.0,0.859,dead,私は光の墓標になった。
61,Sirius,0.0,0.1313,0.1239,dead,私は光の墓標になった。
61,Vega,0.0,0.0,0.3451,dead,私は光の墓標になった。
61,Sirius,0.0,0.1058,0.9168,dead,私は光の墓標になった。
61,Spica,0.0,0.9053,0.8712,dead,私は速すぎた。だから先に終わる。
61,Sirius,0.0,0.6045,0.439,dead,私は光の墓標になった。
61,Vega,0.0,0.5608,0.8055,dead,私は光の墓標になった。
61,Sirius,0.0,0.0,0.1825,dead,私は光の墓標になった。
61,Altair,0.0,0.0,0.46,dead,私は光の墓標になった。
61,Vega,0.0,0.8767,0.421,dead,私は光の墓標になった。
62,Vega,0.0234,0.7193,0.2375,alive,私はもう爆発しない。
62,Sirius,0.622,0.0,0.378,alive,私はもう爆発しない。
62,Altair,0.0,0.935,0.1609,dead,私は光の墓標になった。
62,Altair,0.0,0.8449,0.6541,dead,私は光の墓標になった。
62,Vega,0.0,0.0,0.7495,dead,私は光の墓標になった。
62,Altair,0.0,0.8662,0.8185,dead,私は光の墓標になった。
62,Bellatrix,0.0,0.026,0.7797,dead,私は速すぎた。だから先に終わる。
62,Spica,0.0,0.0,0.1913,dead,私は速すぎた。だから先に終わる。
62,Sirius,0.0,0.0,0.5814,dead,私は光の墓標になった。
62,Sirius,0.0,0.4651,0.1597,dead,私は光の墓標になった。
62,Sirius,0.0,0.0,0.8576,dead,私は光の墓標になった。
62,Sirius,0.0,0.1311,0.1227,dead,私は光の墓標になった。
62,Vega,0.0,0.0,0.3441,dead,私は光の墓標になった。
62,Sirius,0.0,0.1057,0.9155,dead,私は光の墓標になった。
62,Spica,0.0,0.9057,0.87,dead,私は速すぎた。だから先に終わる。
62,Sirius,0.0,0.6038,0.4376,dead,私は光の墓標になった。
62,Vega,0.0,0.5605,0.8044,dead,私は光の墓標になった。
62,Sirius,0.0,0.0,0.1809,dead,私は光の墓標になった。
62,Altair,0.0,0.0,0.4588,dead,私は光の墓標になった。
62,Vega,0.0,0.8757,0.4198,dead,私は光の墓標になった。
63,Vega,0.0099,0.7194,0.2498,alive,私はもう爆発しない。
63,Sirius,0.6192,0.0,0.3808,alive,私はもう爆発しない。
63,Altair,0.0,0.9338,0.1599,dead,私は光の墓標になった。
63,Altair,0.0,0.8442,0.6533,dead,私は光の墓標になった。
63,Vega,0.0,0.0,0.7484,dead,私は光の墓標になった。
63,Altair,0.0,0.8662,0.8171,dead,私は光の墓標になった。
63,Bellatrix,0.0,0.026,0.7785,dead,私は速すぎた。だから先に終わる。
63,Spica,0.0,0.0,0.1902,dead,私は速すぎた。だから先に終わる。
63,Sirius,0.0,0.0,0.5806,dead,私は光の墓標になった。
63,Sirius,0.0,0.4653,0.158,dead,私は光の墓標になった。
63,Sirius,0.0,0.0,0.8565,dead,私は光の墓標になった。
63,Sirius,0.0,0.1311,0.1221,dead,私は光の墓標になった。
63,Vega,0.0,0.0,0.3425,dead,私は光の墓標になった。
63,Sirius,0.0,0.1057,0.9142,dead,私は光の墓標になった。
63,Spica,0.0,0.9049,0.8686,dead,私は速すぎた。だから先に終わる。
63,Sirius,0.0,0.6038,0.437,dead,私は光の墓標になった。
63,Vega,0.0,0.56,0.8033,dead,私は光の墓標になった。
63,Sirius,0.0,0.0,0.1794,dead,私は光の墓標になった。
63,Altair,0.0,0.0,0.4576,dead,私は光の墓標になった。
63,Vega,0.0,0.8756,0.419,dead,私は光の墓標になった。
64,Vega,0.0,0.7193,0.2583,dead,私は光の墓標になった。
64,Sirius,0.6163,0.0,0.3837,alive,私はもう爆発しない。
64,Altair,0.0,0.9333,0.1596,dead,私は光の墓標になった。
64,Altair,0.0,0.8428,0.6519,dead,私は光の墓標になった。
64,Vega,0.0,0.0,0.747,dead,私は光の墓標になった。
64,Altair,0.0,0.8662,0.8157,dead,私は光の墓標になった。
64,Bellatrix,0.0,0.0259,0.7773,dead,私は速すぎた。だから先に終わる。
64,Spica,0.0,0.0,0.1895,dead,私は速すぎた。だから先に終わる。
64,Sirius,0.0,0.0,0.5797,dead,私は光の墓標になった。
64,Sirius,0.0,0.4655,0.1573,dead,私は光の墓標になった。
64,Sirius,0.0,0.0,0.8551,dead,私は光の墓標になった。
64,Sirius,0.0,0.131,0.1221,dead,私は光の墓標になった。
64,Vega,0.0,0.0,0.3413,dead,私は光の墓標になった。
64,Sirius,0.0,0.1056,0.913,dead,私は光の墓標になった。
64,Spica,0.0,0.9049,0.8672,dead,私は速すぎた。だから先に終わる。
64,Sirius,0.0,0.603,0.4361,dead,私は光の墓標になった。
64,Vega,0.0,0.5593,0.8023,dead,私は光の墓標になった。
64,Sirius,0.0,0.0,0.1786,dead,私は光の墓標になった。
64,Altair,0.0,0.0,0.4568,dead,私は光の墓標になった。
64,Vega,0.0,0.8748,0.4185,dead,私は光の墓標になった。
65,Vega,0.0,0.7193,0.2574,dead,私は光の墓標になった。
65,Sirius,0.6135,0.0,0.3865,alive,私はもう爆発しない。
65,Altair,0.0,0.932,0.1579,dead,私は光の墓標になった。
65,Altair,0.0,0.843,0.6505,dead,私は光の墓標になった。
65,Vega,0.0,0.0,0.7459,dead,私は光の墓標になった。
65,Altair,0.0,0.8664,0.8144,dead,私は光の墓標になった。
65,Bellatrix,0.0,0.0259,0.7761,dead,私は速すぎた。だから先に終わる。
65,Spica,0.0,0.0,0.1879,dead,私は速すぎた。だから先に終わる。
65,Sirius,0.0,0.0,0.5785,dead,私は光の墓標になった。
65,Sirius,0.0,0.4652,0.1565,dead,私は光の墓標になった。
65,Sirius,0.0,0.0,0.8539,dead,私は光の墓標になった。
65,Sirius,0.0,0.1308,0.1205,dead,私は光の墓標になった。
65,Vega,0.0,0.0,0.3409,dead,私は光の墓標になった。
65,Sirius,0.0,0.1054,0.9117,dead,私は光の墓標になった。
65,Spica,0.0,0.9048,0.866,dead,私は速すぎた。だから先に終わる。
65,Sirius,0.0,0.6025,0.4354,dead,私は光の墓標になった。
65,Vega,0.0,0.5584,0.801,dead,私は光の墓標になった。
65,Sirius,0.0,0.0,0.178,dead,私は光の墓標になった。
65,Altair,0.0,0.0,0.4561,dead,私は光の墓標になった。
65,Vega,0.0,0.8736,0.4177,dead,私は光の墓標になった。
66,Vega,0.0,0.7189,0.2568,dead,私は光の墓標になった。
66,Sirius,0.6106,0.0,0.3894,alive,私はもう爆発しない。
66,Altair,0.0,0.9323,0.1563,dead,私は光の墓標になった。
66,Altair,0.0,0.843,0.6491,dead,私は光の墓標になった。
66,Vega,0.0,0.0,0.7449,dead,私は光の墓標になった。
66,Altair,0.0,0.8664,0.813,dead,私は光の墓標になった。
66,Bellatrix,0.0,0.0259,0.7749,dead,私は速すぎた。だから先に終わる。
66,Spica,0.0,0.0,0.1869,dead,私は速すぎた。だから先に終わる。
66,Sirius,0.0,0.0,0.5775,dead,私は光の墓標になった。
66,Sirius,0.0,0.4649,0.156,dead,私は光の墓標になった。
66,Sirius,0.0,0.0,0.8525,dead,私は光の墓標になった。
66,Sirius,0.0,0.1308,0.1198,dead,私は光の墓標になった。
66,Vega,0.0,0.0,0.3393,dead,私は光の墓標になった。
66,Sirius,0.0,0.1053,0.9105,dead,私は光の墓標になった。
66,Spica,0.0,0.9042,0.8647,dead,私は速すぎた。だから先に終わる。
66,Sirius,0.0,0.6018,0.4343,dead,私は光の墓標になった。
66,Vega,0.0,0.5584,0.7997,dead,私は光の墓標になった。
66,Sirius,0.0,0.0,0.1771,dead,私は光の墓標になった。
66,Altair,0.0,0.0,0.4551,dead,私は光の墓標になった。
66,Vega,0.0,0.8729,0.4168,dead,私は光の墓標になった。
67,Vega,0.0,0.7182,0.2565,dead,私は光の墓標になった。
67,Sirius,0.6077,0.0,0.3923,alive,私はもう爆発しない。
67,Altair,0.0,0.9325,0.1553,dead,私は光の墓標になった。
67,Altair,0.0,0.8433,0.6476,dead,私は光の墓標になった。
67,Vega,0.0,0.0,0.7436,dead,私は光の墓標になった。
67,Altair,0.0,0.8668,0.8116,dead,私は光の墓標になった。
67,Bellatrix,0.0,0.0259,0.7734,dead,私は速すぎた。だから先に終わる。
67,Spica,0.0,0.0,0.1855,dead,私は速すぎた。だから先に終わる。
67,Sirius,0.0,0.0,0.5763,dead,私は光の墓標になった。
67,Sirius,0.0,0.4644,0.1554,dead,私は光の墓標になった。
67,Sirius,0.0,0.0,0.8513,dead,私は光の墓標になった。
67,Sirius,0.0,0.1307,0.1198,dead,私は光の墓標になった。
67,Vega,0.0,0.0,0.3382,dead,私は光の墓標になった。
67,Sirius,0.0,0.1053,0.9092,dead,私は光の墓標になった。
67,Spica,0.0,0.9032,0.8636,dead,私は速すぎた。だから先に終わる。
67,Sirius,0.0,0.6014,0.433,dead,私は光の墓標になった。
67,Vega,0.0,0.5585,0.7984,dead,私は光の墓標になった。
67,Sirius,0.0,0.0,0.1753,dead,私は光の墓標になった。
67,Altair,0.0,0.0,0.4542,dead,私は光の墓標になった。
67,Vega,0.0,0.8722,0.4161,dead,私は光の墓標になった。
68,Vega,0.0,0.7172,0.2557,dead,私は光の墓標になった。
68,Sirius,0.6049,0.0,0.3951,alive,私はもう爆発しない。
68,Altair,0.0,0.9321,0.155,dead,私は光の墓標になった。
68,Altair,0.0,0.8437,0.6462,dead,私は光の墓標になった。
68,Vega,0.0,0.0,0.7425,dead,私は光の墓標になった。
68,Altair,0.0,0.8669,0.8106,dead,私は光の墓標になった。
68,Bellatrix,0.0,0.0259,0.7721,dead,私は速すぎた。だから先に終わる。
68,Spica,0.0,0.0,0.1846,dead,私は速すぎた。だから先に終わる。
68,Sirius,0.0,0.0,0.5752,dead,私は光の墓標になった。
68,Sirius,0.0,0.464,0.1548,dead,私は光の墓標になった。
68,Sirius,0.0,0.0,0.8499,dead,私は光の墓標になった。
68,Sirius,0.0,0.1305,0.1188,dead,私は光の墓標になった。
68,Vega,0.0,0.0,0.3365,dead,私は光の墓標になった。
68,Sirius,0.0,0.1051,0.9081,dead,私は光の墓標になった。
68,Spica,0.0,0.902,0.8623,dead,私は速すぎた。だから先に終わる。
68,Sirius,0.0,0.6013,0.4313,dead,私は光の墓標になった。
68,Vega,0.0,0.5584,0.7973,dead,私は光の墓標になった。
68,Sirius,0.0,0.0,0.1741,dead,私は光の墓標になった。
68,Altair,0.0,0.0,0.4528,dead,私は光の墓標になった。
68,Vega,0.0,0.8713,0.4156,dead,私は光の墓標になった。
69,Vega,0.0,0.7167,0.2552,dead,私は光の墓標になった。
69,Sirius,0.602,0.0,0.398,alive,私は失ったあとで、やっと安定した。
69,Altair,0.0,0.9308,0.1546,dead,私は光の墓標になった。
69,Altair,0.0,0.8437,0.6449,dead,私は光の墓標になった。
69,Vega,0.0,0.0,0.7416,dead,私は光の墓標になった。
69,Altair,0.0,0.8655,0.8095,dead,私は光の墓標になった。
69,Bellatrix,0.0,0.0259,0.771,dead,私は速すぎた。だから先に終わる。
69,Spica,0.0,0.0,0.1843,dead,私は速すぎた。だから先に終わる。
69,Sirius,0.0,0.0,0.5736,dead,私は光の墓標になった。
69,Sirius,0.0,0.4635,0.1533,dead,私は光の墓標になった。
69,Sirius,0.0,0.0,0.8487,dead,私は光の墓標になった。
69,Sirius,0.0,0.1305,0.1189,dead,私は光の墓標になった。
69,Vega,0.0,0.0,0.3361,dead,私は光の墓標になった。
69,Sirius,0.0,0.1049,0.9068,dead,私は光の墓標になった。
69,Spica,0.0,0.9011,0.861,dead,私は速すぎた。だから先に終わる。
69,Sirius,0.0,0.6016,0.4308,dead,私は光の墓標になった。
69,Vega,0.0,0.558,0.7961,dead,私は光の墓標になった。
69,Sirius,0.0,0.0,0.1726,dead,私は光の墓標になった。
69,Altair,0.0,0.0,0.4522,dead,私は光の墓標になった。
69,Vega,0.0,0.8701,0.4149,dead,私は光の墓標になった。
70,Vega,0.0,0.7159,0.254,dead,私は光の墓標になった。
70,Sirius,0.5992,0.0,0.4008,alive,私はもう爆発しない。
70,Altair,0.0,0.9297,0.1534,dead,私は光の墓標になった。
70,Altair,0.0,0.8435,0.6439,dead,私は光の墓標になった。
70,Vega,0.0,0.0,0.7406,dead,私は光の墓標になった。
70,Altair,0.0,0.8644,0.8081,dead,私は光の墓標になった。
70,Bellatrix,0.0,0.0259,0.7697,dead,私は速すぎた。だから先に終わる。
70,Spica,0.0,0.0,0.1833,dead,私は速すぎた。だから先に終わる。
70,Sirius,0.0,0.0,0.5724,dead,私は光の墓標になった。
70,Sirius,0.0,0.4636,0.152,dead,私は光の墓標になった。
70,Sirius,0.0,0.0,0.8474,dead,私は光の墓標になった。
70,Sirius,0.0,0.1302,0.1175,dead,私は光の墓標になった。
70,Vega,0.0,0.0,0.3348,dead,私は光の墓標になった。
70,Sirius,0.0,0.1048,0.9057,dead,私は光の墓標になった。
70,Spica,0.0,0.9009,0.8598,dead,私は速すぎた。だから先に終わる。
70,Sirius,0.0,0.6008,0.4296,dead,私は光の墓標になった。
70,Vega,0.0,0.5577,0.7948,dead,私は光の墓標になった。
70,Sirius,0.0,0.0,0.1709,dead,私は光の墓標になった。
70,Altair,0.0,0.0,0.4516,dead,私は光の墓標になった。
70,Vega,0.0,0.8692,0.414,dead,私は光の墓標になった。
71,Vega,0.0,0.7157,0.2538,dead,私は光の墓標になった。
71,Sirius,0.5963,0.0,0.4037,alive,私はもう爆発しない。
71,Altair,0.0,0.9294,0.1529,dead,私は光の墓標になった。
71,Altair,0.0,0.8428,0.6424,dead,私は光の墓標になった。
71,Vega,0.0,0.0,0.7393,dead,私は光の墓標になった。
71,Altair,0.0,0.8645,0.807,dead,私は光の墓標になった。
71,Bellatrix,0.0,0.0259,0.7686,dead,私は速すぎた。だから先に終わる。
71,Spica,0.0,0.0,0.1824,dead,私は速すぎた。だから先に終わる。
71,Sirius,0.0,0.0,0.571,dead,私は光の墓標になった。
71,Sirius,0.0,0.4636,0.1511,dead,私は光の墓標になった。
71,Sirius,0.0,0.0,0.8461,dead,私は光の墓標になった。
71,Sirius,0.0,0.1303,0.1173,dead,私は光の墓標になった。
71,Vega,0.0,0.0,0.3331,dead,私は光の墓標になった。
71,Sirius,0.0,0.1047,0.9045,dead,私は光の墓標になった。
71,Spica,0.0,0.8997,0.8586,dead,私は速すぎた。だから先に終わる。
71,Sirius,0.0,0.6006,0.4282,dead,私は光の墓標になった。
71,Vega,0.0,0.5576,0.7936,dead,私は光の墓標になった。
71,Sirius,0.0,0.0,0.1699,dead,私は光の墓標になった。
71,Altair,0.0,0.0,0.4506,dead,私は光の墓標になった。
71,Vega,0.0,0.8686,0.4136,dead,私は光の墓標になった。
72,Vega,0.0,0.7146,0.2522,dead,私は光の墓標になった。
72,Sirius,0.5935,0.0,0.4065,alive,私は失ったあとで、やっと安定した。
72,Altair,0.0,0.9285,0.1516,dead,私は光の墓標になった。
72,Altair,0.0,0.8432,0.6411,dead,私は光の墓標になった。
72,Vega,0.0,0.0,0.7383,dead,私は光の墓標になった。
72,Altair,0.0,0.8637,0.8058,dead,私は光の墓標になった。
72,Bellatrix,0.0,0.0259,0.7672,dead,私は速すぎた。だから先に終わる。
72,Spica,0.0,0.0,0.181,dead,私は速すぎた。だから先に終わる。
72,Sirius,0.0,0.0,0.5702,dead,私は光の墓標になった。
72,Sirius,0.0,0.4633,0.1508,dead,私は光の墓標になった。
72,Sirius,0.0,0.0,0.8448,dead,私は光の墓標になった。
72,Sirius,0.0,0.1301,0.1166,dead,私は光の墓標になった。
72,Vega,0.0,0.0,0.3323,dead,私は光の墓標になった。
72,Sirius,0.0,0.1045,0.9032,dead,私は光の墓標になった。
72,Spica,0.0,0.8987,0.8573,dead,私は速すぎた。だから先に終わる。
72,Sirius,0.0,0.6006,0.4272,dead,私は光の墓標になった。
72,Vega,0.0,0.5572,0.7926,dead,私は光の墓標になった。
72,Sirius,0.0,0.0,0.1688,dead,私は光の墓標になった。
72,Altair,0.0,0.0,0.4489,dead,私は光の墓標になった。
72,Vega,0.0,0.8672,0.4124,dead,私は光の墓標になった。
73,Vega,0.0,0.7149,0.2515,dead,私は光の墓標になった。
73,Sirius,0.5906,0.0,0.4094,alive,私はもう爆発しない。
73,Altair,0.0,0.9283,0.1509,dead,私は光の墓標になった。
73,Altair,0.0,0.8431,0.6403,dead,私は光の墓標になった。
73,Vega,0.0,0.0,0.7369,dead,私は光の墓標になった。
73,Altair,0.0,0.8631,0.8047,dead,私は光の墓標になった。
73,Bellatrix,0.0,0.0259,0.766,dead,私は速すぎた。だから先に終わる。
73,Spica,0.0,0.0,0.1804,dead,私は速すぎた。だから先に終わる。
73,Sirius,0.0,0.0,0.5686,dead,私は光の墓標になった。
73,Sirius,0.0,0.4627,0.1492,dead,私は光の墓標になった。
73,Sirius,0.0,0.0,0.8436,dead,私は光の墓標になった。
73,Sirius,0.0,0.13,0.1159,dead,私は光の墓標になった。
73,Vega,0.0,0.0,0.3311,dead,私は光の墓標になった。
