t,real_name,P,R,Xi,death_type,narration
68,Sun,0.8324,0.4532,0.1676,alive,私は今日も、昨日と同じように燃えている。
68,Sun,0.4658,0.0,0.5342,alive,私は今日も、昨日と同じように燃えている。
68,Sirius,0.0,0.0,0.957,dead,私は光の墓標になった。
68,Proxima Centauri,0.9494,0.0,0.2973,alive,私はもう、若かった頃の熱を覚えていない。
68,Altair,0.0421,0.0,0.6786,alive,私は失ったあとで、やっと安定した。
68,Vega,0.1418,0.6791,0.1761,alive,私は失ったあとで、やっと安定した。
68,Vega,0.3917,0.0,0.3038,alive,私は失ったあとで、やっと安定した。
68,Sirius,0.0,0.9171,0.3508,dead,私は光の墓標になった。
68,Altair,0.0,0.0,0.4475,dead,私は光の墓標になった。
68,Altair,0.0,0.7769,0.2078,dead,私は光の墓標になった。
68,Alpha Centauri A,0.5962,0.0731,0.116,alive,私は特別ではない。ただ、長く続くだけだ。
68,Altair,0.0,0.0,0.8589,dead,私は光の墓標になった。
68,Sirius,0.0,0.0,0.1242,dead,私は光の墓標になった。
68,Rigel,0.0,0.6953,0.098,dead,私は速すぎた。だから先に終わる。
69,Vega,0.0,0.0,0.8277,dead,私は光の墓標になった。
69,Sun,0.7508,0.8751,0.2492,alive,私は特別ではない。ただ、長く続くだけだ。
69,Sirius,0.0,0.0,0.3399,dead,私は光の墓標になった。
69,Sirius,0.0,0.832,0.6842,dead,私は光の墓標になった。
69,Altair,0.0,0.8754,0.1557,dead,私は光の墓標になった。
69,Spica,0.0,0.0,0.7731,dead,私は速すぎた。だから先に終わる。
69,Sun,0.8314,0.453,0.1686,alive,私は今日も、昨日と同じように燃えている。
69,Sun,0.4655,0.0,0.5345,alive,私は今日も、昨日と同じように燃えている。
69,Sirius,0.0,0.0,0.9557,dead,私は光の墓標になった。
69,Proxima Centauri,0.9494,0.0,0.2928,alive,私はもう、若かった頃の熱を覚えていない。
69,Altair,0.0365,0.0,0.6834,alive,私はもう爆発しない。
69,Vega,0.1341,0.679,0.1841,alive,私はもう爆発しない。
69,Vega,0.3865,0.0,0.3101,alive,私はもう爆発しない。
69,Sirius,0.0,0.9159,0.3491,dead,私は光の墓標になった。
69,Altair,0.0,0.0,0.4461,dead,私は光の墓標になった。
69,Altair,0.0,0.7773,0.207,dead,私は光の墓標になった。
69,Alpha Centauri A,0.5955,0.0731,0.1192,alive,私は今日も、昨日と同じように燃えている。
69,Altair,0.0,0.0,0.8576,dead,私は光の墓標になった。
69,Sirius,0.0,0.0,0.1235,dead,私は光の墓標になった。
69,Rigel,0.0,0.695,0.0993,dead,私は速すぎた。だから先に終わる。
70,Vega,0.0,0.0,0.8264,dead,私は光の墓標になった。
70,Sun,0.7496,0.8739,0.2504,alive,私は今日も、昨日と同じように燃えている。
70,Sirius,0.0,0.0,0.3384,dead,私は光の墓標になった。
70,Sirius,0.0,0.8323,0.6827,dead,私は光の墓標になった。
70,Altair,0.0,0.8746,0.1549,dead,私は光の墓標になった。
70,Spica,0.0,0.0,0.7719,dead,私は速すぎた。だから先に終わる。
70,Sun,0.8304,0.4526,0.1696,alive,私は今日も、昨日と同じように燃えている。
70,Sun,0.4651,0.0,0.5349,alive,私は今日も、昨日と同じように燃えている。
70,Sirius,0.0,0.0,0.9544,dead,私は光の墓標になった。
70,Proxima Centauri,0.9494,0.0,0.2884,alive,私はもう、若かった頃の熱を覚えていない。
70,Altair,0.0308,0.0,0.6878,alive,私は失ったあとで、やっと安定した。
70,Vega,0.1264,0.6781,0.1917,alive,私は失ったあとで、やっと安定した。
70,Vega,0.3814,0.0,0.3165,alive,私は失ったあとで、やっと安定した。
70,Sirius,0.0,0.9163,0.3475,dead,私は光の墓標になった。
70,Altair,0.0,0.0,0.4449,dead,私は光の墓標になった。
70,Altair,0.0,0.7766,0.2064,dead,私は光の墓標になった。
70,Alpha Centauri A,0.5947,0.073,0.1223,alive,私は今日も、昨日と同じように燃えている。
70,Altair,0.0,0.0,0.8562,dead,私は光の墓標になった。
70,Sirius,0.0,0.0,0.1223,dead,私は光の墓標になった。
70,Rigel,0.0,0.694,0.1003,dead,私は速すぎた。だから先に終わる。
71,Vega,0.0,0.0,0.8251,dead,私は光の墓標になった。
71,Sun,0.7484,0.8728,0.2516,alive,私は今日も、昨日と同じように燃えている。
71,Sirius,0.0,0.0,0.3379,dead,私は光の墓標になった。
71,Sirius,0.0,0.8325,0.6815,dead,私は光の墓標になった。
71,Altair,0.0,0.8741,0.1545,dead,私は光の墓標になった。
71,Spica,0.0,0.0,0.7706,dead,私は速すぎた。だから先に終わる。
71,Sun,0.8294,0.4526,0.1706,alive,私は今日も、昨日と同じように燃えている。
71,Sun,0.4648,0.0,0.5352,alive,私は今日も、昨日と同じように燃えている。
71,Sirius,0.0,0.0,0.953,dead,私は光の墓標になった。
71,Proxima Centauri,0.9494,0.0,0.2836,alive,赤くなったのは、燃え尽きた証だ。
71,Altair,0.0251,0.0,0.6923,alive,私はもう爆発しない。
71,Vega,0.1187,0.6776,0.1989,alive,私はもう爆発しない。
71,Vega,0.3762,0.0,0.3223,alive,私はもう爆発しない。
71,Sirius,0.0,0.9166,0.3461,dead,私は光の墓標になった。
71,Altair,0.0,0.0,0.4436,dead,私は光の墓標になった。
71,Altair,0.0,0.7758,0.206,dead,私は光の墓標になった。
71,Alpha Centauri A,0.594,0.0729,0.1251,alive,私は今日も、昨日と同じように燃えている。
71,Altair,0.0,0.0,0.855,dead,私は光の墓標になった。
71,Sirius,0.0,0.0,0.1214,dead,私は光の墓標になった。
71,Rigel,0.0,0.6932,0.101,dead,私は速すぎた。だから先に終わる。
72,Vega,0.0,0.0,0.8238,dead,私は光の墓標になった。
72,Sun,0.7472,0.8732,0.2528,alive,私は今日も、昨日と同じように燃えている。
72,Sirius,0.0,0.0,0.3365,dead,私は光の墓標になった。
72,Sirius,0.0,0.8319,0.6799,dead,私は光の墓標になった。
72,Altair,0.0,0.8732,0.1544,dead,私は光の墓標になった。
72,Spica,0.0,0.0,0.7694,dead,私は速すぎた。だから先に終わる。
72,Sun,0.8284,0.4526,0.1716,alive,私は特別ではない。ただ、長く続くだけだ。
72,Sun,0.4645,0.0,0.5355,alive,私は特別ではない。ただ、長く続くだけだ。
72,Sirius,0.0,0.0,0.9518,dead,私は光の墓標になった。
72,Proxima Centauri,0.9494,0.0,0.2793,alive,私はもう、若かった頃の熱を覚えていない。
72,Altair,0.0195,0.0,0.6971,alive,私はもう爆発しない。
72,Vega,0.1109,0.6774,0.2056,alive,私はもう爆発しない。
72,Vega,0.371,0.0,0.3284,alive,私は失ったあとで、やっと安定した。
72,Sirius,0.0,0.9166,0.3457,dead,私は光の墓標になった。
72,Altair,0.0,0.0,0.4427,dead,私は光の墓標になった。
72,Altair,0.0,0.7749,0.2049,dead,私は光の墓標になった。
72,Alpha Centauri A,0.5932,0.0729,0.1281,alive,私は特別ではない。ただ、長く続くだけだ。
72,Altair,0.0,0.0,0.8537,dead,私は光の墓標になった。
72,Sirius,0.0,0.0,0.121,dead,私は光の墓標になった。
72,Rigel,0.0,0.6926,0.1016,dead,私は速すぎた。だから先に終わる。
73,Vega,0.0,0.0,0.8225,dead,私は光の墓標になった。
73,Sun,0.746,0.8723,0.254,alive,私は特別ではない。ただ、長く続くだけだ。
73,Sirius,0.0,0.0,0.3355,dead,私は光の墓標になった。
73,Sirius,0.0,0.8323,0.6788,dead,私は光の墓標になった。
73,Altair,0.0,0.8719,0.1542,dead,私は光の墓標になった。
73,Spica,0.0,0.0,0.7683,dead,私は速すぎた。だから先に終わる。
73,Sun,0.8274,0.4518,0.1726,alive,私は特別ではない。ただ、長く続くだけだ。
73,Sun,0.4642,0.0,0.5358,alive,私は特別ではない。ただ、長く続くだけだ。
73,Sirius,0.0,0.0,0.9505,dead,私は光の墓標になった。
73,Proxima Centauri,0.9493,0.0,0.2745,alive,私はもう、若かった頃の熱を覚えていない。
73,Altair,0.0138,0.0,0.7014,alive,私は失ったあとで、やっと安定した。
73,Vega,0.1032,0.6777,0.2121,alive,私は失ったあとで、やっと安定した。
73,Vega,0.3659,0.0,0.3345,alive,私はもう爆発しない。
73,Sirius,0.0,0.9151,0.345,dead,私は光の墓標になった。
73,Altair,0.0,0.0,0.4419,dead,私は光の墓標になった。
73,Altair,0.0,0.7745,0.2032,dead,私は光の墓標になった。
73,Alpha Centauri A,0.5925,0.0728,0.131,alive,私は特別ではない。ただ、長く続くだけだ。
73,Altair,0.0,0.0,0.8526,dead,私は光の墓標になった。
73,Sirius,0.0,0.0,0.1206,dead,私は光の墓標になった。
73,Rigel,0.0,0.6922,0.1028,dead,私は速すぎた。だから先に終わる。
74,Vega,0.0,0.0,0.8212,dead,私は光の墓標になった。
74,Sun,0.7448,0.8719,0.2552,alive,私は特別ではない。ただ、長く続くだけだ。
74,Sirius,0.0,0.0,0.3341,dead,私は光の墓標になった。
74,Sirius,0.0,0.8314,0.6778,dead,私は光の墓標になった。
74,Altair,0.0,0.8707,0.1527,dead,私は光の墓標になった。
74,Spica,0.0,0.0,0.7673,dead,私は速すぎた。だから先に終わる。
74,Sun,0.8264,0.4514,0.1736,alive,私は今日も、昨日と同じように燃えている。
74,Sun,0.4639,0.0,0.5361,alive,私は今日も、昨日と同じように燃えている。
74,Sirius,0.0,0.0,0.9492,dead,私は光の墓標になった。
74,Proxima Centauri,0.9493,0.0,0.27,alive,赤くなったのは、燃え尽きた証だ。
74,Altair,0.0081,0.0,0.7061,alive,私はもう爆発しない。
74,Vega,0.0955,0.6781,0.2191,alive,私はもう爆発しない。
74,Vega,0.3607,0.0,0.3404,alive,私は失ったあとで、やっと安定した。
74,Sirius,0.0,0.9142,0.344,dead,私は光の墓標になった。
74,Altair,0.0,0.0,0.441,dead,私は光の墓標になった。
74,Altair,0.0,0.7747,0.202,dead,私は光の墓標になった。
74,Alpha Centauri A,0.5918,0.0727,0.1338,alive,私は今日も、昨日と同じように燃えている。
74,Altair,0.0,0.0,0.8511,dead,私は光の墓標になった。
74,Sirius,0.0,0.0,0.1205,dead,私は光の墓標になった。
74,Rigel,0.0,0.6913,0.1027,dead,私は速すぎた。だから先に終わる。
75,Vega,0.0,0.0,0.8199,dead,私は光の墓標になった。
75,Sun,0.7436,0.8706,0.2564,alive,私は特別ではない。ただ、長く続くだけだ。
75,Sirius,0.0,0.0,0.3331,dead,私は光の墓標になった。
75,Sirius,0.0,0.8303,0.6768,dead,私は光の墓標になった。
75,Altair,0.0,0.871,0.1519,dead,私は光の墓標になった。
75,Spica,0.0,0.0,0.7659,dead,私は速すぎた。だから先に終わる。
75,Sun,0.8254,0.4512,0.1746,alive,私は特別ではない。ただ、長く続くだけだ。
75,Sun,0.4636,0.0,0.5364,alive,私は特別ではない。ただ、長く続くだけだ。
75,Sirius,0.0,0.0,0.9479,dead,私は光の墓標になった。
75,Proxima Centauri,0.9493,0.0,0.2651,alive,赤くなったのは、燃え尽きた証だ。
75,Altair,0.0025,0.0,0.7103,alive,私はもう爆発しない。
75,Vega,0.0877,0.678,0.2265,alive,私はもう爆発しない。
75,Vega,0.3555,0.0,0.346,alive,私は失ったあとで、やっと安定した。
75,Sirius,0.0,0.9137,0.3435,dead,私は光の墓標になった。
75,Altair,0.0,0.0,0.4403,dead,私は光の墓標になった。
75,Altair,0.0,0.7745,0.2016,dead,私は光の墓標になった。
75,Alpha Centauri A,0.591,0.0727,0.1366,alive,私は今日も、昨日と同じように燃えている。
75,Altair,0.0,0.0,0.8497,dead,私は光の墓標になった。
75,Sirius,0.0,0.0,0.1193,dead,私は光の墓標になった。
75,Rigel,0.0,0.6913,0.1034,dead,私は速すぎた。だから先に終わる。
76,Vega,0.0,0.0,0.8188,dead,私は光の墓標になった。
76,Sun,0.7424,0.8704,0.2576,alive,私は今日も、昨日と同じように燃えている。
76,Sirius,0.0,0.0,0.3315,dead,私は光の墓標になった。
76,Sirius,0.0,0.8291,0.6756,dead,私は光の墓標になった。
76,Altair,0.0,0.8705,0.1518,dead,私は光の墓標になった。
76,Spica,0.0,0.0,0.7646,dead,私は速すぎた。だから先に終わる。
76,Sun,0.8244,0.4511,0.1756,alive,私は今日も、昨日と同じように燃えている。
76,Sun,0.4633,0.0,0.5367,alive,私は今日も、昨日と同じように燃えている。
76,Sirius,0.0,0.0,0.9466,dead,私は光の墓標になった。
76,Proxima Centauri,0.9493,0.0,0.2607,alive,私はもう、若かった頃の熱を覚えていない。
76,Altair,0.0,0.0,0.7116,dead,私は光の墓標になった。
76,Vega,0.08,0.6774,0.2334,alive,私はもう爆発しない。
76,Vega,0.3504,0.0,0.3519,alive,私は失ったあとで、やっと安定した。
76,Sirius,0.0,0.9123,0.343,dead,私は光の墓標になった。
76,Altair,0.0,0.0,0.4394,dead,私は光の墓標になった。
76,Altair,0.0,0.7735,0.2002,dead,私は光の墓標になった。
76,Alpha Centauri A,0.5903,0.0727,0.1395,alive,私は特別ではない。ただ、長く続くだけだ。
76,Altair,0.0,0.0,0.8484,dead,私は光の墓標になった。
76,Sirius,0.0,0.0,0.1179,dead,私は光の墓標になった。
76,Rigel,0.0,0.6908,0.1033,dead,私は速すぎた。だから先に終わる。
77,Vega,0.0,0.0,0.8175,dead,私は光の墓標になった。
77,Sun,0.7412,0.8695,0.2588,alive,私は特別ではない。ただ、長く続くだけだ。
77,Sirius,0.0,0.0,0.3302,dead,私は光の墓標になった。
77,Sirius,0.0,0.8286,0.6741,dead,私は光の墓標になった。
77,Altair,0.0,0.8692,0.1508,dead,私は光の墓標になった。
77,Spica,0.0,0.0,0.7633,dead,私は速すぎた。だから先に終わる。
77,Sun,0.8234,0.4506,0.1766,alive,私は特別ではない。ただ、長く続くだけだ。
77,Sun,0.4629,0.0,0.5371,alive,私は今日も、昨日と同じように燃えている。
77,Sirius,0.0,0.0,0.9453,dead,私は光の墓標になった。
77,Proxima Centauri,0.9493,0.0,0.2562,alive,私はもう、若かった頃の熱を覚えていない。
77,Altair,0.0,0.0,0.7106,dead,私は光の墓標になった。
77,Vega,0.0723,0.6774,0.2405,alive,私は失ったあとで、やっと安定した。
77,Vega,0.3452,0.0,0.3578,alive,私はもう爆発しない。
77,Sirius,0.0,0.9111,0.3415,dead,私は光の墓標になった。
77,Altair,0.0,0.0,0.4389,dead,私は光の墓標になった。
77,Altair,0.0,0.7734,0.1985,dead,私は光の墓標になった。
77,Alpha Centauri A,0.5895,0.0726,0.1422,alive,私は今日も、昨日と同じように燃えている。
77,Altair,0.0,0.0,0.8469,dead,私は光の墓標になった。
77,Sirius,0.0,0.0,0.1162,dead,私は光の墓標になった。
77,Rigel,0.0,0.6909,0.1036,dead,私は速すぎた。だから先に終わる。
78,Vega,0.0,0.0,0.8162,dead,私は光の墓標になった。
78,Sun,0.7401,0.8692,0.2599,alive,私は特別ではない。ただ、長く続くだけだ。
78,Sirius,0.0,0.0,0.3294,dead,私は光の墓標になった。
78,Sirius,0.0,0.8287,0.6728,dead,私は光の墓標になった。
78,Altair,0.0,0.8689,0.1502,dead,私は光の墓標になった。
78,Spica,0.0,0.0,0.762,dead,私は速すぎた。だから先に終わる。
78,Sun,0.8224,0.4504,0.1776,alive,私は特別ではない。ただ、長く続くだけだ。
78,Sun,0.4626,0.0,0.5374,alive,私は特別ではない。ただ、長く続くだけだ。
78,Sirius,0.0,0.0,0.9441,dead,私は光の墓標になった。
78,Proxima Centauri,0.9493,0.0,0.2514,alive,私はもう、若かった頃の熱を覚えていない。
78,Altair,0.0,0.0,0.7092,dead,私は光の墓標になった。
78,Vega,0.0645,0.677,0.2479,alive,私は失ったあとで、やっと安定した。
78,Vega,0.34,0.0,0.3638,alive,私は失ったあとで、やっと安定した。
78,Sirius,0.0,0.9112,0.34,dead,私は光の墓標になった。
78,Altair,0.0,0.0,0.4384,dead,私は光の墓標になった。
78,Altair,0.0,0.7738,0.1967,dead,私は光の墓標になった。
78,Alpha Centauri A,0.5888,0.0726,0.1448,alive,私は今日も、昨日と同じように燃えている。
78,Altair,0.0,0.0,0.8456,dead,私は光の墓標になった。
78,Sirius,0.0,0.0,0.1157,dead,私は光の墓標になった。
78,Rigel,0.0,0.6907,0.1044,dead,私は速すぎた。だから先に終わる。
79,Vega,0.0,0.0,0.8152,dead,私は光の墓標になった。
79,Sun,0.7389,0.869,0.2611,alive,私は今日も、昨日と同じように燃えている。
79,Sirius,0.0,0.0,0.3287,dead,私は光の墓標になった。
79,Sirius,0.0,0.8284,0.6713,dead,私は光の墓標になった。
79,Altair,0.0,0.8681,0.1491,dead,私は光の墓標になった。
79,Spica,0.0,0.0,0.7606,dead,私は速すぎた。だから先に終わる。
79,Sun,0.8214,0.4502,0.1786,alive,私は今日も、昨日と同じように燃えている。
79,Sun,0.4623,0.0,0.5377,alive,私は特別ではない。ただ、長く続くだけだ。
79,Sirius,0.0,0.0,0.9428,dead,私は光の墓標になった。
79,Proxima Centauri,0.9493,0.0,0.2467,alive,私はもう、若かった頃の熱を覚えていない。
79,Altair,0.0,0.0,0.7082,dead,私は光の墓標になった。
79,Vega,0.0568,0.6764,0.2555,alive,私は失ったあとで、やっと安定した。
79,Vega,0.3349,0.0,0.3699,alive,私は失ったあとで、やっと安定した。
79,Sirius,0.0,0.9114,0.3391,dead,私は光の墓標になった。
79,Altair,0.0,0.0,0.4374,dead,私は光の墓標になった。
79,Altair,0.0,0.7741,0.1956,dead,私は光の墓標になった。
79,Alpha Centauri A,0.588,0.0726,0.1473,alive,私は特別ではない。ただ、長く続くだけだ。
79,Altair,0.0,0.0,0.8444,dead,私は光の墓標になった。
79,Sirius,0.0,0.0,0.1152,dead,私は光の墓標になった。
79,Rigel,0.0,0.6901,0.1051,dead,私は速すぎた。だから先に終わる。
80,Vega,0.0,0.0,0.8139,dead,私は光の墓標になった。
80,Sun,0.7377,0.8688,0.2623,alive,私は特別ではない。ただ、長く続くだけだ。
80,Sirius,0.0,0.0,0.3273,dead,私は光の墓標になった。
80,Sirius,0.0,0.8286,0.6698,dead,私は光の墓標になった。
80,Altair,0.0,0.8679,0.1484,dead,私は光の墓標になった。
80,Spica,0.0,0.0,0.7591,dead,私は速すぎた。だから先に終わる。
80,Sun,0.8203,0.4498,0.1797,alive,私は今日も、昨日と同じように燃えている。
80,Sun,0.462,0.0,0.538,alive,私は今日も、昨日と同じように燃えている。
80,Sirius,0.0,0.0,0.9415,dead,私は光の墓標になった。
80,Proxima Centauri,0.9492,0.0,0.2423,alive,赤くなったのは、燃え尽きた証だ。
80,Altair,0.0,0.0,0.707,dead,私は光の墓標になった。
80,Vega,0.0491,0.6756,0.2624,alive,私は失ったあとで、やっと安定した。
80,Vega,0.3297,0.0,0.3753,alive,私はもう爆発しない。
80,Sirius,0.0,0.9108,0.3387,dead,私は光の墓標になった。
80,Altair,0.0,0.0,0.4367,dead,私は光の墓標になった。
80,Altair,0.0,0.7738,0.1947,dead,私は光の墓標になった。
80,Alpha Centauri A,0.5873,0.0726,0.1503,alive,私は特別ではない。ただ、長く続くだけだ。
80,Altair,0.0,0.0,0.8431,dead,私は光の墓標になった。
80,Sirius,0.0,0.0,0.1141,dead,私は光の墓標になった。
80,Rigel,0.0,0.6896,0.1059,dead,私は速すぎた。だから先に終わる。
81,Vega,0.0,0.0,0.8128,dead,私は光の墓標になった。
81,Sun,0.7365,0.8675,0.2635,alive,私は特別ではない。ただ、長く続くだけだ。
81,Sirius,0.0,0.0,0.3266,dead,私は光の墓標になった。
81,Sirius,0.0,0.8287,0.6683,dead,私は光の墓標になった。
81,Altair,0.0,0.8673,0.1478,dead,私は光の墓標になった。
81,Spica,0.0,0.0,0.7577,dead,私は速すぎた。だから先に終わる。
81,Sun,0.8193,0.4491,0.1807,alive,私は今日も、昨日と同じように燃えている。
81,Sun,0.4617,0.0,0.5383,alive,私は今日も、昨日と同じように燃えている。
81,Sirius,0.0,0.0,0.9402,dead,私は光の墓標になった。
81,Proxima Centauri,0.9492,0.0,0.2379,alive,私はもう、若かった頃の熱を覚えていない。
81,Altair,0.0,0.0,0.7054,dead,私は光の墓標になった。
81,Vega,0.0413,0.6753,0.2694,alive,私はもう爆発しない。
81,Vega,0.3245,0.0,0.3814,alive,私は失ったあとで、やっと安定した。
81,Sirius,0.0,0.9094,0.3373,dead,私は光の墓標になった。
81,Altair,0.0,0.0,0.4351,dead,私は光の墓標になった。
81,Altair,0.0,0.7732,0.1936,dead,私は光の墓標になった。
81,Alpha Centauri A,0.5865,0.0725,0.1531,alive,私は特別ではない。ただ、長く続くだけだ。
81,Altair,0.0,0.0,0.8419,dead,私は光の墓標になった。
81,Sirius,0.0,0.0,0.1122,dead,私は光の墓標になった。
81,Rigel,0.0,0.6889,0.1066,dead,私は速すぎた。だから先に終わる。
82,Vega,0.0,0.0,0.8117,dead,私は光の墓標になった。
82,Sun,0.7353,0.8662,0.2647,alive,私は特別ではない。ただ、長く続くだけだ。
82,Sirius,0.0,0.0,0.3252,dead,私は光の墓標になった。
82,Sirius,0.0,0.8288,0.6667,dead,私は光の墓標になった。
82,Altair,0.0,0.8666,0.146,dead,私は光の墓標になった。
82,Spica,0.0,0.0,0.7563,dead,私は速すぎた。だから先に終わる。
82,Sun,0.8183,0.4488,0.1817,alive,私は特別ではない。ただ、長く続くだけだ。
82,Sun,0.4614,0.0,0.5386,alive,私は今日も、昨日と同じように燃えている。
82,Sirius,0.0,0.0,0.939,dead,私は光の墓標になった。
82,Proxima Centauri,0.9492,0.0,0.2331,alive,私はもう、若かった頃の熱を覚えていない。
82,Altair,0.0,0.0,0.7043,dead,私は光の墓標になった。
82,Vega,0.0336,0.675,0.2767,alive,私は失ったあとで、やっと安定した。
82,Vega,0.3194,0.0,0.3868,alive,私はもう爆発しない。
82,Sirius,0.0,0.9093,0.336,dead,私は光の墓標になった。
82,Altair,0.0,0.0,0.4344,dead,私は光の墓標になった。
82,Altair,0.0,0.773,0.1919,dead,私は光の墓標になった。
82,Alpha Centauri A,0.5858,0.0725,0.1558,alive,私は特別ではない。ただ、長く続くだけだ。
82,Altair,0.0,0.0,0.8407,dead,私は光の墓標になった。
82,Sirius,0.0,0.0,0.1119,dead,私は光の墓標になった。
82,Rigel,0.0,0.6883,0.1076,dead,私は速すぎた。だから先に終わる。
83,Vega,0.0,0.0,0.8107,dead,私は光の墓標になった。
83,Sun,0.7341,0.8657,0.2659,alive,私は特別ではない。ただ、長く続くだけだ。
83,Sirius,0.0,0.0,0.3244,dead,私は光の墓標になった。
83,Sirius,0.0,0.8292,0.6655,dead,私は光の墓標になった。
83,Altair,0.0,0.8671,0.1461,dead,私は光の墓標になった。
83,Spica,0.0,0.0,0.755,dead,私は速すぎた。だから先に終わる。
83,Sun,0.8173,0.4489,0.1827,alive,私は特別ではない。ただ、長く続くだけだ。
83,Sun,0.4611,0.0,0.5389,alive,私は特別ではない。ただ、長く続くだけだ。
83,Sirius,0.0,0.0,0.9377,dead,私は光の墓標になった。
83,Proxima Centauri,0.9492,0.0,0.2286,alive,赤くなったのは、燃え尽きた証だ。
83,Altair,0.0,0.0,0.703,dead,私は光の墓標になった。
83,Vega,0.0259,0.6742,0.2843,alive,私は失ったあとで、やっと安定した。
83,Vega,0.3142,0.0,0.3927,alive,私は失ったあとで、やっと安定した。
83,Sirius,0.0,0.9093,0.335,dead,私は光の墓標になった。
83,Altair,0.0,0.0,0.4333,dead,私は光の墓標になった。
83,Altair,0.0,0.7732,0.1911,dead,私は光の墓標になった。
83,Alpha Centauri A,0.585,0.0725,0.1586,alive,私は今日も、昨日と同じように燃えている。
83,Altair,0.0,0.0,0.8394,dead,私は光の墓標になった。
83,Sirius,0.0,0.0,0.1101,dead,私は光の墓標になった。
83,Rigel,0.0,0.6876,0.1079,dead,私は速すぎた。だから先に終わる。
84,Vega,0.0,0.0,0.8093,dead,私は光の墓標になった。
84,Sun,0.7329,0.8651,0.2671,alive,私は特別ではない。ただ、長く続くだけだ。
84,Sirius,0.0,0.0,0.3237,dead,私は光の墓標になった。
84,Sirius,0.0,0.8288,0.6641,dead,私は光の墓標になった。
84,Altair,0.0,0.8656,0.1457,dead,私は光の墓標になった。
84,Spica,0.0,0.0,0.754,dead,私は速すぎた。だから先に終わる。
84,Sun,0.8163,0.4484,0.1837,alive,私は特別ではない。ただ、長く続くだけだ。
84,Sun,0.4607,0.0,0.5393,alive,私は今日も、昨日と同じように燃えている。
84,Sirius,0.0,0.0,0.9364,dead,私は光の墓標になった。
84,Proxima Centauri,0.9492,0.0,0.2238,alive,私はもう、若かった頃の熱を覚えていない。
84,Altair,0.0,0.0,0.7018,dead,私は光の墓標になった。
84,Vega,0.0182,0.6731,0.2911,alive,私はもう爆発しない。
84,Vega,0.309,0.0,0.3986,alive,私はもう爆発しない。
84,Sirius,0.0,0.9087,0.3342,dead,私は光の墓標になった。
84,Altair,0.0,0.0,0.4319,dead,私は光の墓標になった。
84,Altair,0.0,0.7725,0.1905,dead,私は光の墓標になった。
84,Alpha Centauri A,0.5843,0.0724,0.1616,alive,私は特別ではない。ただ、長く続くだけだ。
84,Altair,0.0,0.0,0.838,dead,私は光の墓標になった。
84,Sirius,0.0,0.0,0.1085,dead,私は光の墓標になった。
84,Rigel,0.0,0.6873,0.1076,dead,私は速すぎた。だから先に終わる。
85,Vega,0.0,0.0,0.8081,dead,私は光の墓標になった。
85,Sun,0.7317,0.8644,0.2683,alive,私は今日も、昨日と同じように燃えている。
85,Sirius,0.0,0.0,0.3231,dead,私は光の墓標になった。
85,Sirius,0.0,0.8286,0.6631,dead,私は光の墓標になった。
85,Altair,0.0,0.8648,0.1444,dead,私は光の墓標になった。
85,Spica,0.0,0.0,0.7528,dead,私は速すぎた。だから先に終わる。
85,Sun,0.8153,0.4479,0.1847,alive,私は特別ではない。ただ、長く続くだけだ。
85,Sun,0.4604,0.0,0.5396,alive,私は特別ではない。ただ、長く続くだけだ。
85,Sirius,0.0,0.0,0.9351,dead,私は光の墓標になった。
85,Proxima Centauri,0.9492,0.0,0.2191,alive,赤くなったのは、燃え尽きた証だ。
85,Altair,0.0,0.0,0.7003,dead,私は光の墓標になった。
85,Vega,0.0104,0.6728,0.2983,alive,私はもう爆発しない。
85,Vega,0.3039,0.0,0.404,alive,私はもう爆発しない。
85,Sirius,0.0,0.9079,0.3326,dead,私は光の墓標になった。
85,Altair,0.0,0.0,0.4303,dead,私は光の墓標になった。
85,Altair,0.0,0.7718,0.1897,dead,私は光の墓標になった。
85,Alpha Centauri A,0.5836,0.0723,0.1642,alive,私は特別ではない。ただ、長く続くだけだ。
85,Altair,0.0,0.0,0.8367,dead,私は光の墓標になった。
85,Sirius,0.0,0.0,0.108,dead,私は光の墓標になった。
85,Rigel,0.0,0.6876,0.1085,dead,私は速すぎた。だから先に終わる。
86,Vega,0.0,0.0,0.8071,dead,私は光の墓標になった。
86,Sun,0.7305,0.8644,0.2695,alive,私は特別ではない。ただ、長く続くだけだ。
86,Sirius,0.0,0.0,0.3219,dead,私は光の墓標になった。
86,Sirius,0.0,0.8275,0.6622,dead,私は光の墓標になった。
86,Altair,0.0,0.8648,0.1438,dead,私は光の墓標になった。
86,Spica,0.0,0.0,0.7518,dead,私は速すぎた。だから先に終わる。
86,Sun,0.8143,0.4472,0.1857,alive,私は特別ではない。ただ、長く続くだけだ。
86,Sun,0.4601,0.0,0.5399,alive,私は今日も、昨日と同じように燃えている。
86,Sirius,0.0,0.0,0.9338,dead,私は光の墓標になった。
86,Proxima Centauri,0.9492,0.0,0.2143,alive,赤くなったのは、燃え尽きた証だ。
86,Altair,0.0,0.0,0.6992,dead,私は光の墓標になった。
86,Vega,0.0027,0.6722,0.3046,alive,私は失ったあとで、やっと安定した。
86,Vega,0.2987,0.0,0.4099,alive,私はもう爆発しない。
86,Sirius,0.0,0.9083,0.3309,dead,私は光の墓標になった。
