t,real_name,P,R,Xi,death_type,narration
32,Sirius,0.0,0.1203,0.2511,dead,私は光の墓標になった。
32,Bellatrix,0.0,0.0861,0.3679,dead,私は速すぎた。だから先に終わる。
32,Vega,0.0,0.4449,0.4018,dead,私は光の墓標になった。
32,Altair,0.0,0.9144,0.1739,dead,私は光の墓標になった。
32,Altair,0.0,0.9287,0.0723,dead,私は光の墓標になった。
32,Sirius,0.081,0.0,0.22,alive,私はもう爆発しない。
32,Sirius,0.0,0.0993,0.3081,dead,私は光の墓標になった。
32,Sirius,0.0,0.0,0.6086,dead,私は光の墓標になった。
32,Altair,0.0,0.767,0.1823,dead,私は光の墓標になった。
32,Vega,0.0,0.3623,0.5647,dead,私は光の墓標になった。
32,Altair,0.0,0.0,0.7137,dead,私は光の墓標になった。
32,Vega,0.7491,0.8783,0.1572,alive,私はもう爆発しない。
32,Rigel,0.0,0.0,0.9101,dead,私は速すぎた。だから先に終わる。
32,Bellatrix,0.0,0.9105,0.1863,dead,私は速すぎた。だから先に終わる。
32,Bellatrix,0.0,0.1374,0.9539,dead,私は速すぎた。だから先に終わる。
32,Alpha Centauri A,0.2818,0.0,0.2989,alive,私は特別ではない。ただ、長く続くだけだ。
32,Altair,0.5599,0.0,0.3758,alive,私はもう爆発しない。
32,Bellatrix,0.0,0.0,0.1403,dead,私は速すぎた。だから先に終わる。
33,Vega,0.0,0.1585,0.9438,dead,私は光の墓標になった。
33,Vega,0.0,0.0936,0.2572,dead,私は光の墓標になった。
33,Sirius,0.0,0.1203,0.2503,dead,私は光の墓標になった。
33,Bellatrix,0.0,0.0862,0.3663,dead,私は速すぎた。だから先に終わる。
33,Vega,0.0,0.445,0.401,dead,私は光の墓標になった。
33,Altair,0.0,0.9133,0.1728,dead,私は光の墓標になった。
33,Altair,0.0,0.9274,0.0722,dead,私は光の墓標になった。
33,Sirius,0.0671,0.0,0.2339,alive,私は失ったあとで、やっと安定した。
33,Sirius,0.0,0.0992,0.3064,dead,私は光の墓標になった。
33,Sirius,0.0,0.0,0.6073,dead,私は光の墓標になった。
33,Altair,0.0,0.7673,0.1821,dead,私は光の墓標になった。
33,Vega,0.0,0.3622,0.5635,dead,私は光の墓標になった。
33,Altair,0.0,0.0,0.7127,dead,私は光の墓標になった。
33,Vega,0.7462,0.8784,0.1512,alive,私はもう爆発しない。
33,Rigel,0.0,0.0,0.9087,dead,私は速すぎた。だから先に終わる。
33,Bellatrix,0.0,0.9099,0.1856,dead,私は速すぎた。だから先に終わる。
33,Bellatrix,0.0,0.1372,0.9524,dead,私は速すぎた。だから先に終わる。
33,Alpha Centauri A,0.2796,0.0,0.3018,alive,私は特別ではない。ただ、長く続くだけだ。
33,Altair,0.5475,0.0,0.39,alive,私は失ったあとで、やっと安定した。
33,Bellatrix,0.0,0.0,0.1393,dead,私は速すぎた。だから先に終わる。
34,Vega,0.0,0.1585,0.9425,dead,私は光の墓標になった。
34,Vega,0.0,0.0936,0.2565,dead,私は光の墓標になった。
34,Sirius,0.0,0.1202,0.2485,dead,私は光の墓標になった。
34,Bellatrix,0.0,0.0862,0.3651,dead,私は速すぎた。だから先に終わる。
34,Vega,0.0,0.4447,0.3995,dead,私は光の墓標になった。
34,Altair,0.0,0.913,0.1712,dead,私は光の墓標になった。
34,Altair,0.0,0.9261,0.0715,dead,私は光の墓標になった。
34,Sirius,0.0532,0.0,0.2479,alive,私は失ったあとで、やっと安定した。
34,Sirius,0.0,0.0992,0.3059,dead,私は光の墓標になった。
34,Sirius,0.0,0.0,0.6065,dead,私は光の墓標になった。
34,Altair,0.0,0.7662,0.1809,dead,私は光の墓標になった。
34,Vega,0.0,0.362,0.562,dead,私は光の墓標になった。
34,Altair,0.0,0.0,0.7116,dead,私は光の墓標になった。
34,Vega,0.7433,0.8783,0.1456,alive,私はもう爆発しない。
34,Rigel,0.0,0.0,0.9074,dead,私は速すぎた。だから先に終わる。
34,Bellatrix,0.0,0.9091,0.1855,dead,私は速すぎた。だから先に終わる。
34,Bellatrix,0.0,0.1371,0.9509,dead,私は速すぎた。だから先に終わる。
34,Alpha Centauri A,0.2775,0.0,0.3043,alive,私は今日も、昨日と同じように燃えている。
34,Altair,0.5351,0.0,0.4042,alive,私は失ったあとで、やっと安定した。
34,Bellatrix,0.0,0.0,0.1388,dead,私は速すぎた。だから先に終わる。
35,Vega,0.0,0.1584,0.9412,dead,私は光の墓標になった。
35,Vega,0.0,0.0935,0.2559,dead,私は光の墓標になった。
35,Sirius,0.0,0.1203,0.2474,dead,私は光の墓標になった。
35,Bellatrix,0.0,0.0861,0.3641,dead,私は速すぎた。だから先に終わる。
35,Vega,0.0,0.4447,0.3985,dead,私は光の墓標になった。
35,Altair,0.0,0.9132,0.1711,dead,私は光の墓標になった。
35,Altair,0.0,0.9254,0.0713,dead,私は光の墓標になった。
35,Sirius,0.0393,0.0,0.261,alive,私はもう爆発しない。
35,Sirius,0.0,0.0991,0.3052,dead,私は光の墓標になった。
35,Sirius,0.0,0.0,0.6052,dead,私は光の墓標になった。
35,Altair,0.0,0.7661,0.1807,dead,私は光の墓標になった。
35,Vega,0.0,0.3621,0.5604,dead,私は光の墓標になった。
35,Altair,0.0,0.0,0.7101,dead,私は光の墓標になった。
35,Vega,0.7404,0.8772,0.1399,alive,私はもう爆発しない。
35,Rigel,0.0,0.0,0.9061,dead,私は速すぎた。だから先に終わる。
35,Bellatrix,0.0,0.9077,0.1849,dead,私は速すぎた。だから先に終わる。
35,Bellatrix,0.0,0.1372,0.9495,dead,私は速すぎた。だから先に終わる。
35,Alpha Centauri A,0.2754,0.0,0.3068,alive,私は今日も、昨日と同じように燃えている。
35,Altair,0.5227,0.0,0.4182,alive,私はもう爆発しない。
35,Bellatrix,0.0,0.0,0.1374,dead,私は速すぎた。だから先に終わる。
36,Vega,0.0,0.1582,0.9398,dead,私は光の墓標になった。
36,Vega,0.0,0.0934,0.2556,dead,私は光の墓標になった。
36,Sirius,0.0,0.1203,0.2468,dead,私は光の墓標になった。
36,Bellatrix,0.0,0.0861,0.3632,dead,私は速すぎた。だから先に終わる。
36,Vega,0.0,0.4445,0.3975,dead,私は光の墓標になった。
36,Altair,0.0,0.9118,0.1697,dead,私は光の墓標になった。
36,Altair,0.0,0.9242,0.0712,dead,私は光の墓標になった。
36,Sirius,0.0254,0.0,0.2733,alive,私は失ったあとで、やっと安定した。
36,Sirius,0.0,0.099,0.3042,dead,私は光の墓標になった。
36,Sirius,0.0,0.0,0.6042,dead,私は光の墓標になった。
36,Altair,0.0,0.765,0.179,dead,私は光の墓標になった。
36,Vega,0.0,0.3622,0.559,dead,私は光の墓標になった。
36,Altair,0.0,0.0,0.7089,dead,私は光の墓標になった。
36,Vega,0.7375,0.8763,0.1342,alive,私は失ったあとで、やっと安定した。
36,Rigel,0.0,0.0,0.9049,dead,私は速すぎた。だから先に終わる。
36,Bellatrix,0.0,0.9068,0.1837,dead,私は速すぎた。だから先に終わる。
36,Bellatrix,0.0,0.137,0.9481,dead,私は速すぎた。だから先に終わる。
36,Alpha Centauri A,0.2732,0.0,0.3096,alive,私は特別ではない。ただ、長く続くだけだ。
36,Altair,0.5103,0.0,0.4321,alive,私は失ったあとで、やっと安定した。
36,Bellatrix,0.0,0.0,0.1362,dead,私は速すぎた。だから先に終わる。
37,Vega,0.0,0.1581,0.9385,dead,私は光の墓標になった。
37,Vega,0.0,0.0933,0.2539,dead,私は光の墓標になった。
37,Sirius,0.0,0.1201,0.2452,dead,私は光の墓標になった。
37,Bellatrix,0.0,0.086,0.3615,dead,私は速すぎた。だから先に終わる。
37,Vega,0.0,0.4442,0.3962,dead,私は光の墓標になった。
37,Altair,0.0,0.9117,0.1696,dead,私は光の墓標になった。
37,Altair,0.0,0.9229,0.071,dead,私は光の墓標になった。
37,Sirius,0.0115,0.0,0.2864,alive,私はもう爆発しない。
37,Sirius,0.0,0.099,0.3033,dead,私は光の墓標になった。
37,Sirius,0.0,0.0,0.6033,dead,私は光の墓標になった。
37,Altair,0.0,0.7654,0.1784,dead,私は光の墓標になった。
37,Vega,0.0,0.3621,0.5581,dead,私は光の墓標になった。
37,Altair,0.0,0.0,0.708,dead,私は光の墓標になった。
37,Vega,0.7345,0.8757,0.1284,alive,私はもう爆発しない。
37,Rigel,0.0,0.0,0.9036,dead,私は速すぎた。だから先に終わる。
37,Bellatrix,0.0,0.9067,0.1835,dead,私は速すぎた。だから先に終わる。
37,Bellatrix,0.0,0.137,0.9466,dead,私は速すぎた。だから先に終わる。
37,Alpha Centauri A,0.2711,0.0,0.3122,alive,私は特別ではない。ただ、長く続くだけだ。
37,Altair,0.4979,0.0,0.4459,alive,私はもう爆発しない。
37,Bellatrix,0.0,0.0,0.1345,dead,私は速すぎた。だから先に終わる。
38,Vega,0.0,0.1581,0.9371,dead,私は光の墓標になった。
38,Vega,0.0,0.0934,0.2521,dead,私は光の墓標になった。
38,Sirius,0.0,0.1202,0.2447,dead,私は光の墓標になった。
38,Bellatrix,0.0,0.086,0.3609,dead,私は速すぎた。だから先に終わる。
38,Vega,0.0,0.4442,0.3958,dead,私は光の墓標になった。
38,Altair,0.0,0.9104,0.1689,dead,私は光の墓標になった。
38,Altair,0.0,0.9217,0.07,dead,私は光の墓標になった。
38,Sirius,0.0,0.0,0.2971,dead,私は光の墓標になった。
38,Sirius,0.0,0.0989,0.3022,dead,私は光の墓標になった。
38,Sirius,0.0,0.0,0.6022,dead,私は光の墓標になった。
38,Altair,0.0,0.7647,0.178,dead,私は光の墓標になった。
38,Vega,0.0,0.3616,0.5566,dead,私は光の墓標になった。
38,Altair,0.0,0.0,0.707,dead,私は光の墓標になった。
38,Vega,0.7316,0.8751,0.1229,alive,私は失ったあとで、やっと安定した。
38,Rigel,0.0,0.0,0.9023,dead,私は速すぎた。だから先に終わる。
38,Bellatrix,0.0,0.9053,0.1835,dead,私は速すぎた。だから先に終わる。
38,Bellatrix,0.0,0.137,0.9452,dead,私は速すぎた。だから先に終わる。
38,Alpha Centauri A,0.269,0.0,0.3148,alive,私は今日も、昨日と同じように燃えている。
38,Altair,0.4855,0.0,0.4598,alive,私はもう爆発しない。
38,Bellatrix,0.0,0.0,0.1336,dead,私は速すぎた。だから先に終わる。
39,Vega,0.0,0.1582,0.9358,dead,私は光の墓標になった。
39,Vega,0.0,0.0934,0.2519,dead,私は光の墓標になった。
39,Sirius,0.0,0.12,0.2438,dead,私は光の墓標になった。
39,Bellatrix,0.0,0.0859,0.3598,dead,私は速すぎた。だから先に終わる。
39,Vega,0.0,0.4435,0.3949,dead,私は光の墓標になった。
39,Altair,0.0,0.9096,0.1678,dead,私は光の墓標になった。
39,Altair,0.0,0.9213,0.069,dead,私は光の墓標になった。
39,Sirius,0.0,0.0,0.2959,dead,私は光の墓標になった。
39,Sirius,0.0,0.0988,0.3018,dead,私は光の墓標になった。
39,Sirius,0.0,0.0,0.6011,dead,私は光の墓標になった。
39,Altair,0.0,0.7638,0.1778,dead,私は光の墓標になった。
39,Vega,0.0,0.3617,0.5554,dead,私は光の墓標になった。
39,Altair,0.0,0.0,0.7055,dead,私は光の墓標になった。
39,Vega,0.7287,0.8741,0.1172,alive,私は失ったあとで、やっと安定した。
39,Rigel,0.0,0.0,0.9009,dead,私は速すぎた。だから先に終わる。
39,Bellatrix,0.0,0.9039,0.1821,dead,私は速すぎた。だから先に終わる。
39,Bellatrix,0.0,0.1369,0.9438,dead,私は速すぎた。だから先に終わる。
39,Alpha Centauri A,0.2668,0.0,0.3174,alive,私は今日も、昨日と同じように燃えている。
39,Altair,0.4731,0.0,0.4735,alive,私はもう爆発しない。
39,Bellatrix,0.0,0.0,0.1333,dead,私は速すぎた。だから先に終わる。
40,Vega,0.0,0.158,0.9345,dead,私は光の墓標になった。
40,Vega,0.0,0.0933,0.2506,dead,私は光の墓標になった。
40,Sirius,0.0,0.12,0.2422,dead,私は光の墓標になった。
40,Bellatrix,0.0,0.0859,0.3585,dead,私は速すぎた。だから先に終わる。
40,Vega,0.0,0.4431,0.3945,dead,私は光の墓標になった。
40,Altair,0.0,0.9093,0.1663,dead,私は光の墓標になった。
40,Altair,0.0,0.9208,0.0672,dead,私は光の墓標になった。
40,Sirius,0.0,0.0,0.2952,dead,私は光の墓標になった。
40,Sirius,0.0,0.0987,0.3007,dead,私は光の墓標になった。
40,Sirius,0.0,0.0,0.6002,dead,私は光の墓標になった。
40,Altair,0.0,0.7626,0.177,dead,私は光の墓標になった。
40,Vega,0.0,0.3614,0.5538,dead,私は光の墓標になった。
40,Altair,0.0,0.0,0.7041,dead,私は光の墓標になった。
40,Vega,0.7258,0.8735,0.1116,alive,私は失ったあとで、やっと安定した。
40,Rigel,0.0,0.0,0.8995,dead,私は速すぎた。だから先に終わる。
40,Bellatrix,0.0,0.904,0.1813,dead,私は速すぎた。だから先に終わる。
40,Bellatrix,0.0,0.1367,0.9424,dead,私は速すぎた。だから先に終わる。
40,Alpha Centauri A,0.2647,0.0,0.3196,alive,私は今日も、昨日と同じように燃えている。
40,Altair,0.4607,0.0,0.4871,alive,私は失ったあとで、やっと安定した。
40,Bellatrix,0.0,0.0,0.132,dead,私は速すぎた。だから先に終わる。
41,Vega,0.0,0.1578,0.9333,dead,私は光の墓標になった。
41,Vega,0.0,0.0933,0.2492,dead,私は光の墓標になった。
41,Sirius,0.0,0.12,0.2413,dead,私は光の墓標になった。
41,Bellatrix,0.0,0.0858,0.358,dead,私は速すぎた。だから先に終わる。
41,Vega,0.0,0.4425,0.3928,dead,私は光の墓標になった。
41,Altair,0.0,0.9094,0.1653,dead,私は光の墓標になった。
41,Altair,0.0,0.9213,0.0668,dead,私は光の墓標になった。
41,Sirius,0.0,0.0,0.2937,dead,私は光の墓標になった。
41,Sirius,0.0,0.0987,0.3001,dead,私は光の墓標になった。
41,Sirius,0.0,0.0,0.5991,dead,私は光の墓標になった。
41,Altair,0.0,0.7621,0.1766,dead,私は光の墓標になった。
41,Vega,0.0,0.3615,0.5527,dead,私は光の墓標になった。
41,Altair,0.0,0.0,0.7032,dead,私は光の墓標になった。
41,Vega,0.7229,0.8725,0.1055,alive,私は失ったあとで、やっと安定した。
41,Rigel,0.0,0.0,0.8981,dead,私は速すぎた。だから先に終わる。
41,Bellatrix,0.0,0.9033,0.1813,dead,私は速すぎた。だから先に終わる。
41,Bellatrix,0.0,0.1365,0.941,dead,私は速すぎた。だから先に終わる。
41,Alpha Centauri A,0.2626,0.0,0.3218,alive,私は特別ではない。ただ、長く続くだけだ。
41,Altair,0.4483,0.0,0.5006,alive,私は失ったあとで、やっと安定した。
41,Bellatrix,0.0,0.0,0.1306,dead,私は速すぎた。だから先に終わる。
42,Vega,0.0,0.1575,0.9319,dead,私は光の墓標になった。
42,Vega,0.0,0.0933,0.2477,dead,私は光の墓標になった。
42,Sirius,0.0,0.12,0.2413,dead,私は光の墓標になった。
42,Bellatrix,0.0,0.0857,0.3573,dead,私は速すぎた。だから先に終わる。
42,Vega,0.0,0.4427,0.3918,dead,私は光の墓標になった。
42,Altair,0.0,0.9089,0.1647,dead,私は光の墓標になった。
42,Altair,0.0,0.9203,0.0665,dead,私は光の墓標になった。
42,Sirius,0.0,0.0,0.2921,dead,私は光の墓標になった。
42,Sirius,0.0,0.0986,0.299,dead,私は光の墓標になった。
42,Sirius,0.0,0.0,0.598,dead,私は光の墓標になった。
42,Altair,0.0,0.7613,0.176,dead,私は光の墓標になった。
42,Vega,0.0,0.3612,0.5513,dead,私は光の墓標になった。
42,Altair,0.0,0.0,0.7017,dead,私は光の墓標になった。
42,Vega,0.7199,0.8729,0.0995,alive,私は失ったあとで、やっと安定した。
42,Rigel,0.0,0.0,0.8967,dead,私は速すぎた。だから先に終わる。
42,Bellatrix,0.0,0.9018,0.1801,dead,私は速すぎた。だから先に終わる。
42,Bellatrix,0.0,0.1364,0.9396,dead,私は速すぎた。だから先に終わる。
42,Alpha Centauri A,0.2604,0.0,0.3243,alive,私は特別ではない。ただ、長く続くだけだ。
42,Altair,0.436,0.0,0.5142,alive,私はもう爆発しない。
42,Bellatrix,0.0,0.0,0.1303,dead,私は速すぎた。だから先に終わる。
43,Vega,0.0,0.1574,0.9307,dead,私は光の墓標になった。
43,Vega,0.0,0.0933,0.2462,dead,私は光の墓標になった。
43,Sirius,0.0,0.1197,0.2409,dead,私は光の墓標になった。
43,Bellatrix,0.0,0.0856,0.3564,dead,私は速すぎた。だから先に終わる。
43,Vega,0.0,0.4425,0.3911,dead,私は光の墓標になった。
43,Altair,0.0,0.908,0.1645,dead,私は光の墓標になった。
43,Altair,0.0,0.9192,0.0651,dead,私は光の墓標になった。
43,Sirius,0.0,0.0,0.2906,dead,私は光の墓標になった。
43,Sirius,0.0,0.0985,0.2983,dead,私は光の墓標になった。
43,Sirius,0.0,0.0,0.597,dead,私は光の墓標になった。
43,Altair,0.0,0.7606,0.1753,dead,私は光の墓標になった。
43,Vega,0.0,0.3611,0.55,dead,私は光の墓標になった。
43,Altair,0.0,0.0,0.7007,dead,私は光の墓標になった。
43,Vega,0.717,0.8732,0.0937,alive,私はもう爆発しない。
43,Rigel,0.0,0.0,0.8955,dead,私は速すぎた。だから先に終わる。
43,Bellatrix,0.0,0.9017,0.1794,dead,私は速すぎた。だから先に終わる。
43,Bellatrix,0.0,0.1362,0.9382,dead,私は速すぎた。だから先に終わる。
43,Alpha Centauri A,0.2583,0.0,0.3267,alive,私は特別ではない。ただ、長く続くだけだ。
43,Altair,0.4236,0.0,0.5276,alive,私はもう爆発しない。
43,Bellatrix,0.0,0.0,0.1296,dead,私は速すぎた。だから先に終わる。
44,Vega,0.0,0.1572,0.9294,dead,私は光の墓標になった。
44,Vega,0.0,0.0933,0.2448,dead,私は光の墓標になった。
44,Sirius,0.0,0.1196,0.2406,dead,私は光の墓標になった。
44,Bellatrix,0.0,0.0855,0.3546,dead,私は速すぎた。だから先に終わる。
44,Vega,0.0,0.442,0.39,dead,私は光の墓標になった。
44,Altair,0.0,0.9068,0.1636,dead,私は光の墓標になった。
44,Altair,0.0,0.9192,0.0636,dead,私は光の墓標になった。
44,Sirius,0.0,0.0,0.289,dead,私は光の墓標になった。
44,Sirius,0.0,0.0984,0.2974,dead,私は光の墓標になった。
44,Sirius,0.0,0.0,0.5957,dead,私は光の墓標になった。
44,Altair,0.0,0.76,0.1736,dead,私は光の墓標になった。
44,Vega,0.0,0.361,0.5488,dead,私は光の墓標になった。
44,Altair,0.0,0.0,0.6994,dead,私は光の墓標になった。
44,Vega,0.7141,0.873,0.0883,alive,私は失ったあとで、やっと安定した。
44,Rigel,0.0,0.0,0.8942,dead,私は速すぎた。だから先に終わる。
44,Bellatrix,0.0,0.9009,0.1787,dead,私は速すぎた。だから先に終わる。
44,Bellatrix,0.0,0.136,0.9367,dead,私は速すぎた。だから先に終わる。
44,Alpha Centauri A,0.2561,0.0,0.3293,alive,私は今日も、昨日と同じように燃えている。
44,Altair,0.4112,0.0,0.541,alive,私はもう爆発しない。
44,Bellatrix,0.0,0.0,0.1286,dead,私は速すぎた。だから先に終わる。
45,Vega,0.0,0.1571,0.928,dead,私は光の墓標になった。
45,Vega,0.0,0.0933,0.2435,dead,私は光の墓標になった。
45,Sirius,0.0,0.1194,0.2389,dead,私は光の墓標になった。
45,Bellatrix,0.0,0.0856,0.354,dead,私は速すぎた。だから先に終わる。
45,Vega,0.0,0.4418,0.3891,dead,私は光の墓標になった。
45,Altair,0.0,0.9063,0.1621,dead,私は光の墓標になった。
45,Altair,0.0,0.9193,0.0634,dead,私は光の墓標になった。
45,Sirius,0.0,0.0,0.2887,dead,私は光の墓標になった。
45,Sirius,0.0,0.0983,0.2957,dead,私は光の墓標になった。
45,Sirius,0.0,0.0,0.5944,dead,私は光の墓標になった。
45,Altair,0.0,0.7603,0.1735,dead,私は光の墓標になった。
45,Vega,0.0,0.3608,0.5473,dead,私は光の墓標になった。
45,Altair,0.0,0.0,0.6986,dead,私は光の墓標になった。
45,Vega,0.7112,0.8716,0.0825,alive,私はもう爆発しない。
45,Rigel,0.0,0.0,0.8929,dead,私は速すぎた。だから先に終わる。
45,Bellatrix,0.0,0.9003,0.1778,dead,私は速すぎた。だから先に終わる。
45,Bellatrix,0.0,0.136,0.9354,dead,私は速すぎた。だから先に終わる。
45,Alpha Centauri A,0.254,0.0,0.3321,alive,私は今日も、昨日と同じように燃えている。
45,Altair,0.3988,0.0,0.5542,alive,私はもう爆発しない。
45,Bellatrix,0.0,0.0,0.1277,dead,私は速すぎた。だから先に終わる。
46,Vega,0.0,0.1571,0.9266,dead,私は光の墓標になった。
46,Vega,0.0,0.0933,0.2418,dead,私は光の墓標になった。
46,Sirius,0.0,0.1195,0.2378,dead,私は光の墓標になった。
46,Bellatrix,0.0,0.0855,0.3526,dead,私は速すぎた。だから先に終わる。
46,Vega,0.0,0.4415,0.3876,dead,私は光の墓標になった。
46,Altair,0.0,0.9063,0.162,dead,私は光の墓標になった。
46,Altair,0.0,0.9181,0.0621,dead,私は光の墓標になった。
46,Sirius,0.0,0.0,0.2885,dead,私は光の墓標になった。
46,Sirius,0.0,0.0984,0.2947,dead,私は光の墓標になった。
46,Sirius,0.0,0.0,0.5932,dead,私は光の墓標になった。
46,Altair,0.0,0.7592,0.1718,dead,私は光の墓標になった。
46,Vega,0.0,0.3608,0.5459,dead,私は光の墓標になった。
46,Altair,0.0,0.0,0.6977,dead,私は光の墓標になった。
46,Vega,0.7082,0.8717,0.0769,alive,私はもう爆発しない。
46,Rigel,0.0,0.0,0.8916,dead,私は速すぎた。だから先に終わる。
46,Bellatrix,0.0,0.8997,0.1766,dead,私は速すぎた。だから先に終わる。
46,Bellatrix,0.0,0.1358,0.9339,dead,私は速すぎた。だから先に終わる。
46,Alpha Centauri A,0.2519,0.0,0.3346,alive,私は特別ではない。ただ、長く続くだけだ。
46,Altair,0.3864,0.0,0.5674,alive,私は失ったあとで、やっと安定した。
46,Bellatrix,0.0,0.0,0.1259,dead,私は速すぎた。だから先に終わる。
47,Vega,0.0,0.1572,0.9253,dead,私は光の墓標になった。
47,Vega,0.0,0.0933,0.2405,dead,私は光の墓標になった。
47,Sirius,0.0,0.1195,0.2365,dead,私は光の墓標になった。
47,Bellatrix,0.0,0.0855,0.3515,dead,私は速すぎた。だから先に終わる。
47,Vega,0.0,0.4416,0.3871,dead,私は光の墓標になった。
47,Altair,0.0,0.9049,0.1611,dead,私は光の墓標になった。
47,Altair,0.0,0.9186,0.062,dead,私は光の墓標になった。
47,Sirius,0.0,0.0,0.288,dead,私は光の墓標になった。
47,Sirius,0.0,0.0983,0.2939,dead,私は光の墓標になった。
47,Sirius,0.0,0.0,0.5919,dead,私は光の墓標になった。
47,Altair,0.0,0.7595,0.1705,dead,私は光の墓標になった。
47,Vega,0.0,0.3607,0.545,dead,私は光の墓標になった。
47,Altair,0.0,0.0,0.6963,dead,私は光の墓標になった。
47,Vega,0.7053,0.871,0.0715,alive,私はもう爆発しない。
47,Rigel,0.0,0.0,0.8902,dead,私は速すぎた。だから先に終わる。
47,Bellatrix,0.0,0.8995,0.1761,dead,私は速すぎた。だから先に終わる。
47,Bellatrix,0.0,0.1358,0.9324,dead,私は速すぎた。だから先に終わる。
47,Alpha Centauri A,0.2497,0.0,0.3371,alive,私は今日も、昨日と同じように燃えている。
47,Altair,0.374,0.0,0.5806,alive,私はもう爆発しない。
47,Bellatrix,0.0,0.0,0.1241,dead,私は速すぎた。だから先に終わる。
48,Vega,0.0,0.1572,0.924,dead,私は光の墓標になった。
48,Vega,0.0,0.0933,0.2394,dead,私は光の墓標になった。
48,Sirius,0.0,0.1195,0.2361,dead,私は光の墓標になった。
48,Bellatrix,0.0,0.0854,0.3508,dead,私は速すぎた。だから先に終わる。
48,Vega,0.0,0.441,0.3863,dead,私は光の墓標になった。
48,Altair,0.0,0.9044,0.1597,dead,私は光の墓標になった。
48,Altair,0.0,0.9187,0.0621,dead,私は光の墓標になった。
48,Sirius,0.0,0.0,0.2865,dead,私は光の墓標になった。
48,Sirius,0.0,0.0983,0.2929,dead,私は光の墓標になった。
48,Sirius,0.0,0.0,0.591,dead,私は光の墓標になった。
48,Altair,0.0,0.7595,0.1691,dead,私は光の墓標になった。
48,Vega,0.0,0.3603,0.5436,dead,私は光の墓標になった。
48,Altair,0.0,0.0,0.6953,dead,私は光の墓標になった。
48,Vega,0.7024,0.87,0.0658,alive,私はもう爆発しない。
48,Rigel,0.0,0.0,0.8888,dead,私は速すぎた。だから先に終わる。
48,Bellatrix,0.0,0.8986,0.1751,dead,私は速すぎた。だから先に終わる。
48,Bellatrix,0.0,0.1358,0.9311,dead,私は速すぎた。だから先に終わる。
48,Alpha Centauri A,0.2476,0.0,0.3393,alive,私は特別ではない。ただ、長く続くだけだ。
48,Altair,0.3616,0.0,0.5937,alive,私は失ったあとで、やっと安定した。
48,Bellatrix,0.0,0.0,0.1237,dead,私は速すぎた。だから先に終わる。
49,Vega,0.0,0.157,0.9228,dead,私は光の墓標になった。
49,Vega,0.0,0.0933,0.2382,dead,私は光の墓標になった。
49,Sirius,0.0,0.1193,0.2354,dead,私は光の墓標になった。
49,Bellatrix,0.0,0.0853,0.3491,dead,私は速すぎた。だから先に終わる。
49,Vega,0.0,0.4406,0.3856,dead,私は光の墓標になった。
49,Altair,0.0,0.9045,0.1585,dead,私は光の墓標になった。
49,Altair,0.0,0.9186,0.0621,dead,私は光の墓標になった。
49,Sirius,0.0,0.0,0.2849,dead,私は光の墓標になった。
49,Sirius,0.0,0.0982,0.2925,dead,私は光の墓標になった。
49,Sirius,0.0,0.0,0.5896,dead,私は光の墓標になった。
49,Altair,0.0,0.7596,0.1691,dead,私は光の墓標になった。
49,Vega,0.0,0.3602,0.542,dead,私は光の墓標になった。
49,Altair,0.0,0.0,0.6944,dead,私は光の墓標になった。
49,Vega,0.6995,0.8696,0.0601,alive,私は失ったあとで、やっと安定した。
49,Rigel,0.0,0.0,0.8875,dead,私は速すぎた。だから先に終わる。
49,Bellatrix,0.0,0.8983,0.1746,dead,私は速すぎた。だから先に終わる。
49,Bellatrix,0.0,0.1356,0.9296,dead,私は速すぎた。だから先に終わる。
49,Alpha Centauri A,0.2455,0.0,0.3413,alive,私は特別ではない。ただ、長く続くだけだ。
49,Altair,0.3492,0.0,0.6067,alive,私は失ったあとで、やっと安定した。
49,Bellatrix,0.0,0.0,0.1227,dead,私は速すぎた。だから先に終わる。
50,Vega,0.0,0.1568,0.9215,dead,私は光の墓標になった。
50,Vega,0.0,0.0933,0.2377,dead,私は光の墓標になった。
50,Sirius,0.0,0.1192,0.2344,dead,私は光の墓標になった。
50,Bellatrix,0.0,0.0854,0.3479,dead,私は速すぎた。だから先に終わる。
50,Vega,0.0,0.4402,0.3841,dead,私は光の墓標になった。
50,Altair,0.0,0.9043,0.157,dead,私は光の墓標になった。
50,Altair,0.0,0.9186,0.0617,dead,私は光の墓標になった。
50,Sirius,0.0,0.0,0.2833,dead,私は光の墓標になった。
50,Sirius,0.0,0.0981,0.292,dead,私は光の墓標になった。
50,Sirius,0.0,0.0,0.5881,dead,私は光の墓標になった。
50,Altair,0.0,0.7583,0.1676,dead,私は光の墓標になった。
50,Vega,0.0,0.3603,0.5408,dead,私は光の墓標になった。
50,Altair,0.0,0.0,0.6934,dead,私は光の墓標になった。
50,Vega,0.6966,0.8694,0.0545,alive,私はもう爆発しない。
50,Rigel,0.0,0.0,0.8862,dead,私は速すぎた。だから先に終わる。
50,Bellatrix,0.0,0.8973,0.1735,dead,私は速すぎた。だから先に終わる。
50,Bellatrix,0.0,0.1356,0.9282,dead,私は速すぎた。だから先に終わる。
50,Alpha Centauri A,0.2433,0.0,0.3439,alive,私は今日も、昨日と同じように燃えている。
50,Altair,0.3368,0.0,0.6196,alive,私は失ったあとで、やっと安定した。
