t,real_name,P,R,Xi,death_type,narration
69,Altair,0.0,0.0,0.2349,dead,私は光の墓標になった。
69,Spica,0.0,0.0,0.683,dead,私は速すぎた。だから先に終わる。
69,Spica,0.0,0.0,0.45,dead,私は速すぎた。だから先に終わる。
69,Spica,0.0,0.1798,0.4076,dead,私は速すぎた。だから先に終わる。
69,Vega,0.2687,0.0,0.6788,alive,私は失ったあとで、やっと安定した。
69,Altair,0.0,0.0,0.9264,dead,私は光の墓標になった。
69,Vega,0.0,0.0,0.3825,dead,私は光の墓標になった。
69,Alpha Centauri A,0.0262,0.0,0.6178,alive,私は今日も、昨日と同じように燃えている。
69,Rigel,0.0,0.1324,0.0733,dead,私は速すぎた。だから先に終わる。
69,Altair,0.0,0.0,0.5526,dead,私は光の墓標になった。
70,Alpha Centauri A,0.2156,0.219,0.5524,alive,私は今日も、昨日と同じように燃えている。
70,Alpha Centauri A,0.8464,0.0,0.2002,alive,私は今日も、昨日と同じように燃えている。
70,Vega,0.0,0.89,0.4065,dead,私は光の墓標になった。
70,Alpha Centauri A,0.48,0.8998,0.2608,alive,私は今日も、昨日と同じように燃えている。
70,Alpha Centauri A,0.787,0.0,0.213,alive,私は特別ではない。ただ、長く続くだけだ。
70,Vega,0.0,0.7906,0.4263,dead,私は光の墓標になった。
70,Sirius,0.0,0.0,0.4319,dead,私は光の墓標になった。
70,Rigel,0.0,0.0,0.0546,dead,私は速すぎた。だから先に終わる。
70,Altair,0.0,0.1107,0.8645,dead,私は光の墓標になった。
70,Vega,0.0,0.0,0.1257,dead,私は光の墓標になった。
70,Altair,0.0,0.0,0.2333,dead,私は光の墓標になった。
70,Spica,0.0,0.0,0.6815,dead,私は速すぎた。だから先に終わる。
70,Spica,0.0,0.0,0.4495,dead,私は速すぎた。だから先に終わる。
70,Spica,0.0,0.1798,0.407,dead,私は速すぎた。だから先に終わる。
70,Vega,0.2641,0.0,0.6836,alive,私はもう爆発しない。
70,Altair,0.0,0.0,0.9251,dead,私は光の墓標になった。
70,Vega,0.0,0.0,0.3816,dead,私は光の墓標になった。
70,Alpha Centauri A,0.0256,0.0,0.6176,alive,私は特別ではない。ただ、長く続くだけだ。
70,Rigel,0.0,0.1323,0.074,dead,私は速すぎた。だから先に終わる。
70,Altair,0.0,0.0,0.5519,dead,私は光の墓標になった。
71,Alpha Centauri A,0.2148,0.2188,0.5531,alive,私は特別ではない。ただ、長く続くだけだ。
71,Alpha Centauri A,0.8447,0.0,0.195,alive,私は特別ではない。ただ、長く続くだけだ。
71,Vega,0.0,0.8891,0.405,dead,私は光の墓標になった。
71,Alpha Centauri A,0.4784,0.8993,0.2588,alive,私は今日も、昨日と同じように燃えている。
71,Alpha Centauri A,0.7846,0.0,0.2154,alive,私は特別ではない。ただ、長く続くだけだ。
71,Vega,0.0,0.7907,0.4246,dead,私は光の墓標になった。
71,Sirius,0.0,0.0,0.4308,dead,私は光の墓標になった。
71,Rigel,0.0,0.0,0.0548,dead,私は速すぎた。だから先に終わる。
71,Altair,0.0,0.1106,0.8631,dead,私は光の墓標になった。
71,Vega,0.0,0.0,0.1242,dead,私は光の墓標になった。
71,Altair,0.0,0.0,0.2315,dead,私は光の墓標になった。
71,Spica,0.0,0.0,0.6803,dead,私は速すぎた。だから先に終わる。
71,Spica,0.0,0.0,0.4486,dead,私は速すぎた。だから先に終わる。
71,Spica,0.0,0.1796,0.4059,dead,私は速すぎた。だから先に終わる。
71,Vega,0.2595,0.0,0.6883,alive,私は失ったあとで、やっと安定した。
71,Altair,0.0,0.0,0.9238,dead,私は光の墓標になった。
71,Vega,0.0,0.0,0.3808,dead,私は光の墓標になった。
71,Alpha Centauri A,0.025,0.0,0.6171,alive,私は特別ではない。ただ、長く続くだけだ。
71,Rigel,0.0,0.1322,0.0752,dead,私は速すぎた。だから先に終わる。
71,Altair,0.0,0.0,0.5507,dead,私は光の墓標になった。
72,Alpha Centauri A,0.2139,0.2187,0.5537,alive,私は特別ではない。ただ、長く続くだけだ。
72,Alpha Centauri A,0.843,0.0,0.1894,alive,私は特別ではない。ただ、長く続くだけだ。
72,Vega,0.0,0.8893,0.4037,dead,私は光の墓標になった。
72,Alpha Centauri A,0.4767,0.8979,0.2565,alive,私は特別ではない。ただ、長く続くだけだ。
72,Alpha Centauri A,0.7821,0.0,0.2179,alive,私は今日も、昨日と同じように燃えている。
72,Vega,0.0,0.7911,0.4229,dead,私は光の墓標になった。
72,Sirius,0.0,0.0,0.4292,dead,私は光の墓標になった。
72,Rigel,0.0,0.0,0.0544,dead,私は速すぎた。だから先に終わる。
72,Altair,0.0,0.1107,0.8619,dead,私は光の墓標になった。
72,Vega,0.0,0.0,0.1225,dead,私は光の墓標になった。
72,Altair,0.0,0.0,0.2305,dead,私は光の墓標になった。
72,Spica,0.0,0.0,0.6794,dead,私は速すぎた。だから先に終わる。
72,Spica,0.0,0.0,0.4481,dead,私は速すぎた。だから先に終わる。
72,Spica,0.0,0.1796,0.4053,dead,私は速すぎた。だから先に終わる。
72,Vega,0.2549,0.0,0.6929,alive,私は失ったあとで、やっと安定した。
72,Altair,0.0,0.0,0.9225,dead,私は光の墓標になった。
72,Vega,0.0,0.0,0.3799,dead,私は光の墓標になった。
72,Alpha Centauri A,0.0245,0.0,0.6168,alive,私は今日も、昨日と同じように燃えている。
72,Rigel,0.0,0.132,0.0751,dead,私は速すぎた。だから先に終わる。
72,Altair,0.0,0.0,0.5494,dead,私は光の墓標になった。
73,Alpha Centauri A,0.2131,0.2188,0.5542,alive,私は特別ではない。ただ、長く続くだけだ。
73,Alpha Centauri A,0.8413,0.0,0.184,alive,私は特別ではない。ただ、長く続くだけだ。
73,Vega,0.0,0.8893,0.4028,dead,私は光の墓標になった。
73,Alpha Centauri A,0.4751,0.897,0.254,alive,私は特別ではない。ただ、長く続くだけだ。
73,Alpha Centauri A,0.7796,0.0,0.2204,alive,私は今日も、昨日と同じように燃えている。
73,Vega,0.0,0.7915,0.4216,dead,私は光の墓標になった。
73,Sirius,0.0,0.0,0.4275,dead,私は光の墓標になった。
73,Rigel,0.0,0.0,0.055,dead,私は速すぎた。だから先に終わる。
73,Altair,0.0,0.1106,0.8608,dead,私は光の墓標になった。
73,Vega,0.0,0.0,0.1213,dead,私は光の墓標になった。
73,Altair,0.0,0.0,0.2301,dead,私は光の墓標になった。
73,Spica,0.0,0.0,0.6779,dead,私は速すぎた。だから先に終わる。
73,Spica,0.0,0.0,0.4474,dead,私は速すぎた。だから先に終わる。
73,Spica,0.0,0.1794,0.4038,dead,私は速すぎた。だから先に終わる。
73,Vega,0.2503,0.0,0.6976,alive,私は失ったあとで、やっと安定した。
73,Altair,0.0,0.0,0.9211,dead,私は光の墓標になった。
73,Vega,0.0,0.0,0.3789,dead,私は光の墓標になった。
73,Alpha Centauri A,0.0239,0.0,0.6166,alive,私は今日も、昨日と同じように燃えている。
73,Rigel,0.0,0.1321,0.076,dead,私は速すぎた。だから先に終わる。
73,Altair,0.0,0.0,0.5486,dead,私は光の墓標になった。
74,Alpha Centauri A,0.2122,0.2189,0.5551,alive,私は特別ではない。ただ、長く続くだけだ。
74,Alpha Centauri A,0.8397,0.0,0.1786,alive,私は今日も、昨日と同じように燃えている。
74,Vega,0.0,0.8885,0.4024,dead,私は光の墓標になった。
74,Alpha Centauri A,0.4734,0.8963,0.2508,alive,私は今日も、昨日と同じように燃えている。
74,Alpha Centauri A,0.7771,0.0,0.2229,alive,私は特別ではない。ただ、長く続くだけだ。
74,Vega,0.0,0.7913,0.4209,dead,私は光の墓標になった。
74,Sirius,0.0,0.0,0.4265,dead,私は光の墓標になった。
74,Rigel,0.0,0.0,0.0558,dead,私は速すぎた。だから先に終わる。
74,Altair,0.0,0.1104,0.8595,dead,私は光の墓標になった。
74,Vega,0.0,0.0,0.1211,dead,私は光の墓標になった。
74,Altair,0.0,0.0,0.2289,dead,私は光の墓標になった。
74,Spica,0.0,0.0,0.6767,dead,私は速すぎた。だから先に終わる。
74,Spica,0.0,0.0,0.4463,dead,私は速すぎた。だから先に終わる。
74,Spica,0.0,0.1794,0.403,dead,私は速すぎた。だから先に終わる。
74,Vega,0.2457,0.0,0.7022,alive,私はもう爆発しない。
74,Altair,0.0,0.0,0.9198,dead,私は光の墓標になった。
74,Vega,0.0,0.0,0.3783,dead,私は光の墓標になった。
74,Alpha Centauri A,0.0233,0.0,0.6164,alive,私は今日も、昨日と同じように燃えている。
74,Rigel,0.0,0.1319,0.0759,dead,私は速すぎた。だから先に終わる。
74,Altair,0.0,0.0,0.5479,dead,私は光の墓標になった。
75,Alpha Centauri A,0.2114,0.2186,0.5557,alive,私は今日も、昨日と同じように燃えている。
75,Alpha Centauri A,0.838,0.0,0.173,alive,私は特別ではない。ただ、長く続くだけだ。
75,Vega,0.0,0.887,0.4018,dead,私は光の墓標になった。
75,Alpha Centauri A,0.4718,0.8965,0.2474,alive,私は今日も、昨日と同じように燃えている。
75,Alpha Centauri A,0.7746,0.0,0.2254,alive,私は今日も、昨日と同じように燃えている。
75,Vega,0.0,0.7902,0.4193,dead,私は光の墓標になった。
75,Sirius,0.0,0.0,0.4251,dead,私は光の墓標になった。
75,Rigel,0.0,0.0,0.057,dead,私は速すぎた。だから先に終わる。
75,Altair,0.0,0.1104,0.8583,dead,私は光の墓標になった。
75,Vega,0.0,0.0,0.121,dead,私は光の墓標になった。
75,Altair,0.0,0.0,0.2279,dead,私は光の墓標になった。
75,Spica,0.0,0.0,0.6755,dead,私は速すぎた。だから先に終わる。
75,Spica,0.0,0.0,0.445,dead,私は速すぎた。だから先に終わる。
75,Spica,0.0,0.1793,0.4015,dead,私は速すぎた。だから先に終わる。
75,Vega,0.2411,0.0,0.7068,alive,私は失ったあとで、やっと安定した。
75,Altair,0.0,0.0,0.9185,dead,私は光の墓標になった。
75,Vega,0.0,0.0,0.3772,dead,私は光の墓標になった。
75,Alpha Centauri A,0.0227,0.0,0.6162,alive,私は今日も、昨日と同じように燃えている。
75,Rigel,0.0,0.1319,0.0756,dead,私は速すぎた。だから先に終わる。
75,Altair,0.0,0.0,0.5471,dead,私は光の墓標になった。
76,Alpha Centauri A,0.2106,0.2187,0.5563,alive,私は今日も、昨日と同じように燃えている。
76,Alpha Centauri A,0.8363,0.0,0.1674,alive,私は今日も、昨日と同じように燃えている。
76,Vega,0.0,0.8861,0.4002,dead,私は光の墓標になった。
76,Alpha Centauri A,0.4702,0.897,0.2444,alive,私は今日も、昨日と同じように燃えている。
76,Alpha Centauri A,0.7721,0.0,0.2279,alive,私は特別ではない。ただ、長く続くだけだ。
76,Vega,0.0,0.7906,0.4187,dead,私は光の墓標になった。
76,Sirius,0.0,0.0,0.4235,dead,私は光の墓標になった。
76,Rigel,0.0,0.0,0.0584,dead,私は速すぎた。だから先に終わる。
76,Altair,0.0,0.1104,0.8569,dead,私は光の墓標になった。
76,Vega,0.0,0.0,0.1209,dead,私は光の墓標になった。
76,Altair,0.0,0.0,0.2262,dead,私は光の墓標になった。
76,Spica,0.0,0.0,0.674,dead,私は速すぎた。だから先に終わる。
76,Spica,0.0,0.0,0.4439,dead,私は速すぎた。だから先に終わる。
76,Spica,0.0,0.1793,0.401,dead,私は速すぎた。だから先に終わる。
76,Vega,0.2365,0.0,0.7114,alive,私は失ったあとで、やっと安定した。
76,Altair,0.0,0.0,0.9172,dead,私は光の墓標になった。
76,Vega,0.0,0.0,0.3767,dead,私は光の墓標になった。
76,Alpha Centauri A,0.0222,0.0,0.6157,alive,私は特別ではない。ただ、長く続くだけだ。
76,Rigel,0.0,0.132,0.0763,dead,私は速すぎた。だから先に終わる。
76,Altair,0.0,0.0,0.5462,dead,私は光の墓標になった。
77,Alpha Centauri A,0.2097,0.2188,0.557,alive,私は今日も、昨日と同じように燃えている。
77,Alpha Centauri A,0.8347,0.0,0.1619,alive,私は今日も、昨日と同じように燃えている。
77,Vega,0.0,0.8864,0.3997,dead,私は光の墓標になった。
77,Alpha Centauri A,0.4685,0.8968,0.2414,alive,私は今日も、昨日と同じように燃えている。
77,Alpha Centauri A,0.7697,0.0,0.2303,alive,私は特別ではない。ただ、長く続くだけだ。
77,Vega,0.0,0.7894,0.4177,dead,私は光の墓標になった。
77,Sirius,0.0,0.0,0.4223,dead,私は光の墓標になった。
77,Rigel,0.0,0.0,0.0587,dead,私は速すぎた。だから先に終わる。
77,Altair,0.0,0.1104,0.8558,dead,私は光の墓標になった。
77,Vega,0.0,0.0,0.1195,dead,私は光の墓標になった。
77,Altair,0.0,0.0,0.225,dead,私は光の墓標になった。
77,Spica,0.0,0.0,0.6724,dead,私は速すぎた。だから先に終わる。
77,Spica,0.0,0.0,0.4433,dead,私は速すぎた。だから先に終わる。
77,Spica,0.0,0.1791,0.4001,dead,私は速すぎた。だから先に終わる。
77,Vega,0.2319,0.0,0.7159,alive,私は失ったあとで、やっと安定した。
77,Altair,0.0,0.0,0.9159,dead,私は光の墓標になった。
77,Vega,0.0,0.0,0.3752,dead,私は光の墓標になった。
77,Alpha Centauri A,0.0216,0.0,0.6154,alive,私は特別ではない。ただ、長く続くだけだ。
77,Rigel,0.0,0.1319,0.0774,dead,私は速すぎた。だから先に終わる。
77,Altair,0.0,0.0,0.5457,dead,私は光の墓標になった。
78,Alpha Centauri A,0.2089,0.2186,0.5578,alive,私は特別ではない。ただ、長く続くだけだ。
78,Alpha Centauri A,0.833,0.0,0.1567,alive,私は今日も、昨日と同じように燃えている。
78,Vega,0.0,0.8851,0.3988,dead,私は光の墓標になった。
78,Alpha Centauri A,0.4669,0.8968,0.2392,alive,私は特別ではない。ただ、長く続くだけだ。
78,Alpha Centauri A,0.7672,0.0,0.2328,alive,私は特別ではない。ただ、長く続くだけだ。
78,Vega,0.0,0.7888,0.4166,dead,私は光の墓標になった。
78,Sirius,0.0,0.0,0.4217,dead,私は光の墓標になった。
78,Rigel,0.0,0.0,0.0598,dead,私は速すぎた。だから先に終わる。
78,Altair,0.0,0.1102,0.8545,dead,私は光の墓標になった。
78,Vega,0.0,0.0,0.1198,dead,私は光の墓標になった。
78,Altair,0.0,0.0,0.2238,dead,私は光の墓標になった。
78,Spica,0.0,0.0,0.6713,dead,私は速すぎた。だから先に終わる。
78,Spica,0.0,0.0,0.4421,dead,私は速すぎた。だから先に終わる。
78,Spica,0.0,0.179,0.3989,dead,私は速すぎた。だから先に終わる。
78,Vega,0.2273,0.0,0.7205,alive,私は失ったあとで、やっと安定した。
78,Altair,0.0,0.0,0.9147,dead,私は光の墓標になった。
78,Vega,0.0,0.0,0.3746,dead,私は光の墓標になった。
78,Alpha Centauri A,0.021,0.0,0.6153,alive,私は特別ではない。ただ、長く続くだけだ。
78,Rigel,0.0,0.1317,0.0778,dead,私は速すぎた。だから先に終わる。
78,Altair,0.0,0.0,0.545,dead,私は光の墓標になった。
79,Alpha Centauri A,0.2081,0.2184,0.5584,alive,私は特別ではない。ただ、長く続くだけだ。
79,Alpha Centauri A,0.8313,0.0,0.1515,alive,私は今日も、昨日と同じように燃えている。
79,Vega,0.0,0.8845,0.3979,dead,私は光の墓標になった。
79,Alpha Centauri A,0.4652,0.8958,0.2372,alive,私は特別ではない。ただ、長く続くだけだ。
79,Alpha Centauri A,0.7647,0.0,0.2353,alive,私は今日も、昨日と同じように燃えている。
79,Vega,0.0,0.7884,0.4159,dead,私は光の墓標になった。
79,Sirius,0.0,0.0,0.4205,dead,私は光の墓標になった。
79,Rigel,0.0,0.0,0.0607,dead,私は速すぎた。だから先に終わる。
79,Altair,0.0,0.1102,0.8534,dead,私は光の墓標になった。
79,Vega,0.0,0.0,0.1201,dead,私は光の墓標になった。
79,Altair,0.0,0.0,0.222,dead,私は光の墓標になった。
79,Spica,0.0,0.0,0.6699,dead,私は速すぎた。だから先に終わる。
79,Spica,0.0,0.0,0.4408,dead,私は速すぎた。だから先に終わる。
79,Spica,0.0,0.179,0.3978,dead,私は速すぎた。だから先に終わる。
79,Vega,0.2227,0.0,0.725,alive,私はもう爆発しない。
79,Altair,0.0,0.0,0.9134,dead,私は光の墓標になった。
79,Vega,0.0,0.0,0.3736,dead,私は光の墓標になった。
79,Alpha Centauri A,0.0205,0.0,0.6145,alive,私は今日も、昨日と同じように燃えている。
79,Rigel,0.0,0.1317,0.079,dead,私は速すぎた。だから先に終わる。
79,Altair,0.0,0.0,0.5438,dead,私は光の墓標になった。
80,Alpha Centauri A,0.2072,0.2185,0.5594,alive,私は今日も、昨日と同じように燃えている。
80,Alpha Centauri A,0.8297,0.0,0.1463,alive,私は今日も、昨日と同じように燃えている。
80,Vega,0.0,0.8838,0.3972,dead,私は光の墓標になった。
80,Alpha Centauri A,0.4636,0.8946,0.2353,alive,私は今日も、昨日と同じように燃えている。
80,Alpha Centauri A,0.7622,0.0,0.2378,alive,私は今日も、昨日と同じように燃えている。
80,Vega,0.0,0.7875,0.4149,dead,私は光の墓標になった。
80,Sirius,0.0,0.0,0.4192,dead,私は光の墓標になった。
80,Rigel,0.0,0.0,0.0609,dead,私は速すぎた。だから先に終わる。
80,Altair,0.0,0.1101,0.8521,dead,私は光の墓標になった。
80,Vega,0.0,0.0,0.1199,dead,私は光の墓標になった。
80,Altair,0.0,0.0,0.2211,dead,私は光の墓標になった。
80,Spica,0.0,0.0,0.6684,dead,私は速すぎた。だから先に終わる。
80,Spica,0.0,0.0,0.4398,dead,私は速すぎた。だから先に終わる。
80,Spica,0.0,0.1789,0.397,dead,私は速すぎた。だから先に終わる。
80,Vega,0.2181,0.0,0.7295,alive,私はもう爆発しない。
80,Altair,0.0,0.0,0.912,dead,私は光の墓標になった。
80,Vega,0.0,0.0,0.3727,dead,私は光の墓標になった。
80,Alpha Centauri A,0.0199,0.0,0.6137,alive,私は今日も、昨日と同じように燃えている。
80,Rigel,0.0,0.1315,0.0793,dead,私は速すぎた。だから先に終わる。
80,Altair,0.0,0.0,0.5425,dead,私は光の墓標になった。
81,Alpha Centauri A,0.2064,0.2181,0.5603,alive,私は今日も、昨日と同じように燃えている。
81,Alpha Centauri A,0.828,0.0,0.141,alive,私は特別ではない。ただ、長く続くだけだ。
81,Vega,0.0,0.8829,0.3965,dead,私は光の墓標になった。
81,Alpha Centauri A,0.462,0.8932,0.2322,alive,私は特別ではない。ただ、長く続くだけだ。
81,Alpha Centauri A,0.7597,0.0,0.2403,alive,私は今日も、昨日と同じように燃えている。
81,Vega,0.0,0.7868,0.414,dead,私は光の墓標になった。
81,Sirius,0.0,0.0,0.4179,dead,私は光の墓標になった。
81,Rigel,0.0,0.0,0.0622,dead,私は速すぎた。だから先に終わる。
81,Altair,0.0,0.11,0.851,dead,私は光の墓標になった。
81,Vega,0.0,0.0,0.1196,dead,私は光の墓標になった。
81,Altair,0.0,0.0,0.2196,dead,私は光の墓標になった。
81,Spica,0.0,0.0,0.6675,dead,私は速すぎた。だから先に終わる。
81,Spica,0.0,0.0,0.4386,dead,私は速すぎた。だから先に終わる。
81,Spica,0.0,0.1788,0.3959,dead,私は速すぎた。だから先に終わる。
81,Vega,0.2135,0.0,0.7339,alive,私はもう爆発しない。
81,Altair,0.0,0.0,0.9107,dead,私は光の墓標になった。
81,Vega,0.0,0.0,0.3712,dead,私は光の墓標になった。
81,Alpha Centauri A,0.0193,0.0,0.6135,alive,私は特別ではない。ただ、長く続くだけだ。
81,Rigel,0.0,0.1315,0.0789,dead,私は速すぎた。だから先に終わる。
81,Altair,0.0,0.0,0.541,dead,私は光の墓標になった。
82,Alpha Centauri A,0.2055,0.2178,0.5612,alive,私は特別ではない。ただ、長く続くだけだ。
82,Alpha Centauri A,0.8263,0.0,0.1355,alive,私は今日も、昨日と同じように燃えている。
82,Vega,0.0,0.8819,0.3957,dead,私は光の墓標になった。
82,Alpha Centauri A,0.4603,0.8933,0.23,alive,私は今日も、昨日と同じように燃えている。
82,Alpha Centauri A,0.7573,0.0,0.2427,alive,私は特別ではない。ただ、長く続くだけだ。
82,Vega,0.0,0.7862,0.4124,dead,私は光の墓標になった。
82,Sirius,0.0,0.0,0.4173,dead,私は光の墓標になった。
82,Rigel,0.0,0.0,0.0637,dead,私は速すぎた。だから先に終わる。
82,Altair,0.0,0.1099,0.8499,dead,私は光の墓標になった。
82,Vega,0.0,0.0,0.1195,dead,私は光の墓標になった。
82,Altair,0.0,0.0,0.2189,dead,私は光の墓標になった。
82,Spica,0.0,0.0,0.6664,dead,私は速すぎた。だから先に終わる。
82,Spica,0.0,0.0,0.4371,dead,私は速すぎた。だから先に終わる。
82,Spica,0.0,0.1787,0.3956,dead,私は速すぎた。だから先に終わる。
82,Vega,0.2089,0.0,0.7383,alive,私はもう爆発しない。
82,Altair,0.0,0.0,0.9093,dead,私は光の墓標になった。
82,Vega,0.0,0.0,0.3706,dead,私は光の墓標になった。
82,Alpha Centauri A,0.0187,0.0,0.6127,alive,私は今日も、昨日と同じように燃えている。
82,Rigel,0.0,0.1315,0.0797,dead,私は速すぎた。だから先に終わる。
82,Altair,0.0,0.0,0.5397,dead,私は光の墓標になった。
83,Alpha Centauri A,0.2047,0.2176,0.5618,alive,私は今日も、昨日と同じように燃えている。
83,Alpha Centauri A,0.8246,0.0,0.1299,alive,私は特別ではない。ただ、長く続くだけだ。
83,Vega,0.0,0.8811,0.3949,dead,私は光の墓標になった。
83,Alpha Centauri A,0.4587,0.8923,0.2275,alive,私は特別ではない。ただ、長く続くだけだ。
83,Alpha Centauri A,0.7548,0.0,0.2452,alive,私は特別ではない。ただ、長く続くだけだ。
83,Vega,0.0,0.7864,0.4115,dead,私は光の墓標になった。
83,Sirius,0.0,0.0,0.4161,dead,私は光の墓標になった。
83,Rigel,0.0,0.0,0.0644,dead,私は速すぎた。だから先に終わる。
83,Altair,0.0,0.1097,0.8487,dead,私は光の墓標になった。
83,Vega,0.0,0.0,0.1206,dead,私は光の墓標になった。
83,Altair,0.0,0.0,0.2179,dead,私は光の墓標になった。
83,Spica,0.0,0.0,0.6655,dead,私は速すぎた。だから先に終わる。
83,Spica,0.0,0.0,0.4363,dead,私は速すぎた。だから先に終わる。
83,Spica,0.0,0.1784,0.3947,dead,私は速すぎた。だから先に終わる。
83,Vega,0.2043,0.0,0.7427,alive,私は失ったあとで、やっと安定した。
83,Altair,0.0,0.0,0.908,dead,私は光の墓標になった。
83,Vega,0.0,0.0,0.3689,dead,私は光の墓標になった。
83,Alpha Centauri A,0.0182,0.0,0.6125,alive,私は特別ではない。ただ、長く続くだけだ。
83,Rigel,0.0,0.1314,0.0803,dead,私は速すぎた。だから先に終わる。
83,Altair,0.0,0.0,0.539,dead,私は光の墓標になった。
84,Alpha Centauri A,0.2039,0.2175,0.5625,alive,私は今日も、昨日と同じように燃えている。
84,Alpha Centauri A,0.823,0.0,0.1247,alive,私は今日も、昨日と同じように燃えている。
84,Vega,0.0,0.8803,0.3936,dead,私は光の墓標になった。
84,Alpha Centauri A,0.457,0.8917,0.2249,alive,私は今日も、昨日と同じように燃えている。
84,Alpha Centauri A,0.7523,0.0,0.2477,alive,私は今日も、昨日と同じように燃えている。
84,Vega,0.0,0.7857,0.4109,dead,私は光の墓標になった。
84,Sirius,0.0,0.0,0.4154,dead,私は光の墓標になった。
84,Rigel,0.0,0.0,0.065,dead,私は速すぎた。だから先に終わる。
84,Altair,0.0,0.1096,0.8474,dead,私は光の墓標になった。
84,Vega,0.0,0.0,0.1207,dead,私は光の墓標になった。
84,Altair,0.0,0.0,0.2171,dead,私は光の墓標になった。
84,Spica,0.0,0.0,0.6644,dead,私は速すぎた。だから先に終わる。
84,Spica,0.0,0.0,0.4354,dead,私は速すぎた。だから先に終わる。
84,Spica,0.0,0.1783,0.3933,dead,私は速すぎた。だから先に終わる。
84,Vega,0.1997,0.0,0.747,alive,私はもう爆発しない。
84,Altair,0.0,0.0,0.9066,dead,私は光の墓標になった。
84,Vega,0.0,0.0,0.3672,dead,私は光の墓標になった。
84,Alpha Centauri A,0.0176,0.0,0.6119,alive,私は今日も、昨日と同じように燃えている。
84,Rigel,0.0,0.1313,0.081,dead,私は速すぎた。だから先に終わる。
84,Altair,0.0,0.0,0.5385,dead,私は光の墓標になった。
85,Alpha Centauri A,0.203,0.2174,0.5634,alive,私は特別ではない。ただ、長く続くだけだ。
85,Alpha Centauri A,0.8213,0.0,0.1194,alive,私は特別ではない。ただ、長く続くだけだ。
85,Vega,0.0,0.8801,0.3931,dead,私は光の墓標になった。
85,Alpha Centauri A,0.4554,0.8912,0.2229,alive,私は特別ではない。ただ、長く続くだけだ。
85,Alpha Centauri A,0.7498,0.0,0.2502,alive,私は特別ではない。ただ、長く続くだけだ。
85,Vega,0.0,0.7846,0.4102,dead,私は光の墓標になった。
85,Sirius,0.0,0.0,0.414,dead,私は光の墓標になった。
85,Rigel,0.0,0.0,0.0653,dead,私は速すぎた。だから先に終わる。
85,Altair,0.0,0.1097,0.8462,dead,私は光の墓標になった。
85,Vega,0.0,0.0,0.1209,dead,私は光の墓標になった。
85,Altair,0.0,0.0,0.2153,dead,私は光の墓標になった。
85,Spica,0.0,0.0,0.6631,dead,私は速すぎた。だから先に終わる。
85,Spica,0.0,0.0,0.435,dead,私は速すぎた。だから先に終わる。
85,Spica,0.0,0.1783,0.392,dead,私は速すぎた。だから先に終わる。
85,Vega,0.1951,0.0,0.7513,alive,私は失ったあとで、やっと安定した。
85,Altair,0.0,0.0,0.9052,dead,私は光の墓標になった。
85,Vega,0.0,0.0,0.3659,dead,私は光の墓標になった。
85,Alpha Centauri A,0.017,0.0,0.6118,alive,私は今日も、昨日と同じように燃えている。
85,Rigel,0.0,0.1312,0.0808,dead,私は速すぎた。だから先に終わる。
85,Altair,0.0,0.0,0.537,dead,私は光の墓標になった。
86,Alpha Centauri A,0.2022,0.2172,0.5643,alive,私は今日も、昨日と同じように燃えている。
86,Alpha Centauri A,0.8196,0.0,0.1143,alive,私は特別ではない。ただ、長く続くだけだ。
86,Vega,0.0,0.879,0.3927,dead,私は光の墓標になった。
86,Alpha Centauri A,0.4538,0.89,0.2205,alive,私は特別ではない。ただ、長く続くだけだ。
86,Alpha Centauri A,0.7473,0.0,0.2527,alive,私は特別ではない。ただ、長く続くだけだ。
86,Vega,0.0,0.7837,0.4085,dead,私は光の墓標になった。
86,Sirius,0.0,0.0,0.4135,dead,私は光の墓標になった。
86,Rigel,0.0,0.0,0.0652,dead,私は速すぎた。だから先に終わる。
86,Altair,0.0,0.1096,0.8449,dead,私は光の墓標になった。
86,Vega,0.0,0.0,0.121,dead,私は光の墓標になった。
86,Altair,0.0,0.0,0.2137,dead,私は光の墓標になった。
86,Spica,0.0,0.0,0.6623,dead,私は速すぎた。だから先に終わる。
86,Spica,0.0,0.0,0.4345,dead,私は速すぎた。だから先に終わる。
86,Spica,0.0,0.1783,0.391,dead,私は速すぎた。だから先に終わる。
86,Vega,0.1905,0.0,0.7556,alive,私は失ったあとで、やっと安定した。
86,Altair,0.0,0.0,0.9039,dead,私は光の墓標になった。
86,Vega,0.0,0.0,0.3644,dead,私は光の墓標になった。
86,Alpha Centauri A,0.0164,0.0,0.6112,alive,私は特別ではない。ただ、長く続くだけだ。
86,Rigel,0.0,0.1313,0.0809,dead,私は速すぎた。だから先に終わる。
86,Altair,0.0,0.0,0.536,dead,私は光の墓標になった。
87,Alpha Centauri A,0.2013,0.2169,0.5651,alive,私は特別ではない。ただ、長く続くだけだ。
87,Alpha Centauri A,0.818,0.0,0.109,alive,私は特別ではない。ただ、長く続くだけだ。
87,Vega,0.0,0.8776,0.3917,dead,私は光の墓標になった。
87,Alpha Centauri A,0.4521,0.8894,0.2183,alive,私は今日も、昨日と同じように燃えている。
87,Alpha Centauri A,0.7449,0.0,0.2551,alive,私は今日も、昨日と同じように燃えている。
87,Vega,0.0,0.7841,0.4075,dead,私は光の墓標になった。
