t,observer,avg_R,avg_Xi,avg_E,emotion,state,poem
161,Human Civilization,0.3659,0.2896,0.5943,静穏,neutral,宇宙は意味を保留した
161,Archive AI,0.3659,0.2896,0.5943,静穏,neutral,宇宙は意味を保留した
162,Human Civilization,0.3656,0.2893,0.597,静穏,neutral,宇宙は意味を保留した
162,Archive AI,0.3656,0.2893,0.597,静穏,neutral,宇宙は意味を保留した
163,Human Civilization,0.3654,0.289,0.5999,静穏,neutral,宇宙は意味を保留した
163,Archive AI,0.3654,0.289,0.5999,静穏,neutral,宇宙は意味を保留した
164,Human Civilization,0.3652,0.2886,0.6026,静穏,neutral,宇宙は意味を保留した
164,Archive AI,0.3652,0.2886,0.6026,静穏,neutral,宇宙は意味を保留した
165,Human Civilization,0.365,0.2883,0.6055,静穏,neutral,宇宙は意味を保留した
165,Archive AI,0.365,0.2883,0.6055,静穏,neutral,宇宙は意味を保留した
166,Human Civilization,0.3648,0.288,0.6083,静穏,neutral,宇宙は意味を保留した
166,Archive AI,0.3648,0.288,0.6083,静穏,neutral,宇宙は意味を保留した
167,Human Civilization,0.3646,0.2877,0.6111,静穏,neutral,宇宙は意味を保留した
167,Archive AI,0.3646,0.2877,0.6111,静穏,neutral,宇宙は意味を保留した
168,Human Civilization,0.3644,0.2873,0.6139,静穏,neutral,宇宙は意味を保留した
168,Archive AI,0.3644,0.2873,0.6139,静穏,neutral,宇宙は意味を保留した
169,Human Civilization,0.3642,0.287,0.6168,静穏,neutral,宇宙は意味を保留した
169,Archive AI,0.3642,0.287,0.6168,静穏,neutral,宇宙は意味を保留した
170,Human Civilization,0.364,0.2867,0.6196,静穏,neutral,宇宙は意味を保留した
170,Archive AI,0.364,0.2867,0.6196,静穏,neutral,宇宙は意味を保留した
171,Human Civilization,0.3638,0.2864,0.6224,静穏,neutral,宇宙は意味を保留した
171,Archive AI,0.3638,0.2864,0.6224,静穏,neutral,宇宙は意味を保留した
172,Human Civilization,0.3636,0.2861,0.6251,静穏,neutral,宇宙は意味を保留した
172,Archive AI,0.3636,0.2861,0.6251,静穏,neutral,宇宙は意味を保留した
173,Human Civilization,0.3634,0.2857,0.6278,静穏,neutral,宇宙は意味を保留した
173,Archive AI,0.3634,0.2857,0.6278,静穏,neutral,宇宙は意味を保留した
174,Human Civilization,0.3632,0.2854,0.6306,静穏,neutral,宇宙は意味を保留した
174,Archive AI,0.3632,0.2854,0.6306,静穏,neutral,宇宙は意味を保留した
175,Human Civilization,0.363,0.2851,0.6335,静穏,neutral,宇宙は意味を保留した
175,Archive AI,0.363,0.2851,0.6335,静穏,neutral,宇宙は意味を保留した
176,Human Civilization,0.3628,0.2847,0.6363,静穏,neutral,宇宙は意味を保留した
176,Archive AI,0.3628,0.2847,0.6363,静穏,neutral,宇宙は意味を保留した
177,Human Civilization,0.3626,0.2844,0.6392,静穏,neutral,宇宙は意味を保留した
177,Archive AI,0.3626,0.2844,0.6392,静穏,neutral,宇宙は意味を保留した
178,Human Civilization,0.3624,0.2841,0.6421,静穏,neutral,宇宙は意味を保留した
178,Archive AI,0.3624,0.2841,0.6421,静穏,neutral,宇宙は意味を保留した
179,Human Civilization,0.3622,0.2838,0.6447,静穏,neutral,宇宙は意味を保留した
179,Archive AI,0.3622,0.2838,0.6447,静穏,neutral,宇宙は意味を保留した
180,Human Civilization,0.362,0.2834,0.6475,静穏,neutral,宇宙は意味を保留した
180,Archive AI,0.362,0.2834,0.6475,静穏,neutral,宇宙は意味を保留した
181,Human Civilization,0.3617,0.2831,0.6501,静穏,neutral,宇宙は意味を保留した
181,Archive AI,0.3617,0.2831,0.6501,静穏,neutral,宇宙は意味を保留した
182,Human Civilization,0.3615,0.2828,0.653,静穏,neutral,宇宙は意味を保留した
182,Archive AI,0.3615,0.2828,0.653,静穏,neutral,宇宙は意味を保留した
183,Human Civilization,0.3613,0.2825,0.6557,静穏,neutral,宇宙は意味を保留した
183,Archive AI,0.3613,0.2825,0.6557,静穏,neutral,宇宙は意味を保留した
184,Human Civilization,0.3611,0.2822,0.6585,静穏,neutral,宇宙は意味を保留した
184,Archive AI,0.3611,0.2822,0.6585,静穏,neutral,宇宙は意味を保留した
185,Human Civilization,0.3609,0.2819,0.6614,静穏,neutral,宇宙は意味を保留した
185,Archive AI,0.3609,0.2819,0.6614,静穏,neutral,宇宙は意味を保留した
186,Human Civilization,0.3607,0.2815,0.6641,静穏,neutral,宇宙は意味を保留した
186,Archive AI,0.3607,0.2815,0.6641,静穏,neutral,宇宙は意味を保留した
187,Human Civilization,0.3605,0.2812,0.6669,静穏,neutral,宇宙は意味を保留した
187,Archive AI,0.3605,0.2812,0.6669,静穏,neutral,宇宙は意味を保留した
188,Human Civilization,0.3604,0.2809,0.6697,静穏,neutral,宇宙は意味を保留した
188,Archive AI,0.3604,0.2809,0.6697,静穏,neutral,宇宙は意味を保留した
189,Human Civilization,0.3601,0.2806,0.6724,静穏,neutral,宇宙は意味を保留した
189,Archive AI,0.3601,0.2806,0.6724,静穏,neutral,宇宙は意味を保留した
190,Human Civilization,0.36,0.2803,0.6752,静穏,neutral,宇宙は意味を保留した
190,Archive AI,0.36,0.2803,0.6752,静穏,neutral,宇宙は意味を保留した
191,Human Civilization,0.3598,0.28,0.678,静穏,neutral,宇宙は意味を保留した
191,Archive AI,0.3598,0.28,0.678,静穏,neutral,宇宙は意味を保留した
192,Human Civilization,0.3596,0.2797,0.6807,静穏,neutral,宇宙は意味を保留した
192,Archive AI,0.3596,0.2797,0.6807,静穏,neutral,宇宙は意味を保留した
193,Human Civilization,0.3594,0.2795,0.6834,静穏,neutral,宇宙は意味を保留した
193,Archive AI,0.3594,0.2795,0.6834,静穏,neutral,宇宙は意味を保留した
194,Human Civilization,0.3592,0.2792,0.6861,静穏,neutral,宇宙は意味を保留した
194,Archive AI,0.3592,0.2792,0.6861,静穏,neutral,宇宙は意味を保留した
195,Human Civilization,0.359,0.2789,0.6887,静穏,neutral,宇宙は意味を保留した
195,Archive AI,0.359,0.2789,0.6887,静穏,neutral,宇宙は意味を保留した
196,Human Civilization,0.3588,0.2786,0.6914,静穏,neutral,宇宙は意味を保留した
196,Archive AI,0.3588,0.2786,0.6914,静穏,neutral,宇宙は意味を保留した
197,Human Civilization,0.3586,0.2784,0.6941,静穏,neutral,宇宙は意味を保留した
197,Archive AI,0.3586,0.2784,0.6941,静穏,neutral,宇宙は意味を保留した
198,Human Civilization,0.3584,0.2781,0.6968,静穏,neutral,宇宙は意味を保留した
198,Archive AI,0.3584,0.2781,0.6968,静穏,neutral,宇宙は意味を保留した
199,Human Civilization,0.3582,0.2778,0.6995,静穏,neutral,宇宙は意味を保留した
199,Archive AI,0.3582,0.2778,0.6995,静穏,neutral,宇宙は意味を保留した
200,Human Civilization,0.358,0.2776,0.7021,静穏,neutral,宇宙は意味を保留した
200,Archive AI,0.358,0.2776,0.7021,静穏,neutral,宇宙は意味を保留した
201,Human Civilization,0.3578,0.2773,0.7048,静穏,neutral,宇宙は意味を保留した
201,Archive AI,0.3578,0.2773,0.7048,静穏,neutral,宇宙は意味を保留した
202,Human Civilization,0.3576,0.277,0.7075,静穏,neutral,宇宙は意味を保留した
202,Archive AI,0.3576,0.277,0.7075,静穏,neutral,宇宙は意味を保留した
203,Human Civilization,0.3575,0.2768,0.7103,静穏,neutral,宇宙は意味を保留した
203,Archive AI,0.3575,0.2768,0.7103,静穏,neutral,宇宙は意味を保留した
204,Human Civilization,0.3573,0.2766,0.713,静穏,neutral,宇宙は意味を保留した
204,Archive AI,0.3573,0.2766,0.713,静穏,neutral,宇宙は意味を保留した
205,Human Civilization,0.3571,0.2764,0.7158,静穏,neutral,宇宙は意味を保留した
205,Archive AI,0.3571,0.2764,0.7158,静穏,neutral,宇宙は意味を保留した
206,Human Civilization,0.3569,0.2761,0.7184,静穏,neutral,宇宙は意味を保留した
206,Archive AI,0.3569,0.2761,0.7184,静穏,neutral,宇宙は意味を保留した
207,Human Civilization,0.3567,0.2759,0.721,静穏,neutral,宇宙は意味を保留した
207,Archive AI,0.3567,0.2759,0.721,静穏,neutral,宇宙は意味を保留した
208,Human Civilization,0.3565,0.2757,0.7236,静穏,neutral,宇宙は意味を保留した
208,Archive AI,0.3565,0.2757,0.7236,静穏,neutral,宇宙は意味を保留した
209,Human Civilization,0.3563,0.2754,0.7261,静穏,neutral,宇宙は意味を保留した
209,Archive AI,0.3563,0.2754,0.7261,静穏,neutral,宇宙は意味を保留した
210,Human Civilization,0.3561,0.2751,0.7289,静穏,neutral,宇宙は意味を保留した
210,Archive AI,0.3561,0.2751,0.7289,静穏,neutral,宇宙は意味を保留した
211,Human Civilization,0.3559,0.2749,0.7315,静穏,neutral,宇宙は意味を保留した
211,Archive AI,0.3559,0.2749,0.7315,静穏,neutral,宇宙は意味を保留した
212,Human Civilization,0.3557,0.2746,0.734,静穏,neutral,宇宙は意味を保留した
212,Archive AI,0.3557,0.2746,0.734,静穏,neutral,宇宙は意味を保留した
213,Human Civilization,0.3556,0.2744,0.7367,静穏,neutral,宇宙は意味を保留した
213,Archive AI,0.3556,0.2744,0.7367,静穏,neutral,宇宙は意味を保留した
214,Human Civilization,0.3554,0.2742,0.7393,静穏,neutral,宇宙は意味を保留した
214,Archive AI,0.3554,0.2742,0.7393,静穏,neutral,宇宙は意味を保留した
215,Human Civilization,0.3552,0.2739,0.7419,静穏,neutral,宇宙は意味を保留した
215,Archive AI,0.3552,0.2739,0.7419,静穏,neutral,宇宙は意味を保留した
216,Human Civilization,0.355,0.2737,0.7445,静穏,neutral,宇宙は意味を保留した
216,Archive AI,0.355,0.2737,0.7445,静穏,neutral,宇宙は意味を保留した
217,Human Civilization,0.3548,0.2734,0.7471,静穏,neutral,宇宙は意味を保留した
217,Archive AI,0.3548,0.2734,0.7471,静穏,neutral,宇宙は意味を保留した
218,Human Civilization,0.3546,0.2732,0.7498,静穏,neutral,宇宙は意味を保留した
218,Archive AI,0.3546,0.2732,0.7498,静穏,neutral,宇宙は意味を保留した
219,Human Civilization,0.3544,0.273,0.7524,静穏,neutral,宇宙は意味を保留した
219,Archive AI,0.3544,0.273,0.7524,静穏,neutral,宇宙は意味を保留した
220,Human Civilization,0.3542,0.2728,0.7549,静穏,neutral,宇宙は意味を保留した
220,Archive AI,0.3542,0.2728,0.7549,静穏,neutral,宇宙は意味を保留した
221,Human Civilization,0.3541,0.2726,0.7576,静穏,neutral,宇宙は意味を保留した
221,Archive AI,0.3541,0.2726,0.7576,静穏,neutral,宇宙は意味を保留した
222,Human Civilization,0.3539,0.2724,0.7602,静穏,neutral,宇宙は意味を保留した
222,Archive AI,0.3539,0.2724,0.7602,静穏,neutral,宇宙は意味を保留した
223,Human Civilization,0.3537,0.2722,0.7626,静穏,neutral,宇宙は意味を保留した
223,Archive AI,0.3537,0.2722,0.7626,静穏,neutral,宇宙は意味を保留した
224,Human Civilization,0.3534,0.272,0.7651,静穏,neutral,宇宙は意味を保留した
224,Archive AI,0.3534,0.272,0.7651,静穏,neutral,宇宙は意味を保留した
225,Human Civilization,0.3532,0.2718,0.7675,静穏,neutral,宇宙は意味を保留した
225,Archive AI,0.3532,0.2718,0.7675,静穏,neutral,宇宙は意味を保留した
226,Human Civilization,0.353,0.2716,0.77,静穏,neutral,宇宙は意味を保留した
226,Archive AI,0.353,0.2716,0.77,静穏,neutral,宇宙は意味を保留した
227,Human Civilization,0.3528,0.2714,0.7726,静穏,neutral,宇宙は意味を保留した
227,Archive AI,0.3528,0.2714,0.7726,静穏,neutral,宇宙は意味を保留した
228,Human Civilization,0.3526,0.2711,0.7751,静穏,neutral,宇宙は意味を保留した
228,Archive AI,0.3526,0.2711,0.7751,静穏,neutral,宇宙は意味を保留した
229,Human Civilization,0.3524,0.2709,0.7774,静穏,neutral,宇宙は意味を保留した
229,Archive AI,0.3524,0.2709,0.7774,静穏,neutral,宇宙は意味を保留した
230,Human Civilization,0.3522,0.2707,0.7799,静穏,neutral,宇宙は意味を保留した
230,Archive AI,0.3522,0.2707,0.7799,静穏,neutral,宇宙は意味を保留した
231,Human Civilization,0.352,0.2705,0.7823,静穏,neutral,宇宙は意味を保留した
231,Archive AI,0.352,0.2705,0.7823,静穏,neutral,宇宙は意味を保留した
232,Human Civilization,0.3517,0.2703,0.7846,静穏,neutral,宇宙は意味を保留した
232,Archive AI,0.3517,0.2703,0.7846,静穏,neutral,宇宙は意味を保留した
233,Human Civilization,0.3515,0.2701,0.787,静穏,neutral,宇宙は意味を保留した
233,Archive AI,0.3515,0.2701,0.787,静穏,neutral,宇宙は意味を保留した
234,Human Civilization,0.3513,0.2698,0.7895,静穏,neutral,宇宙は意味を保留した
234,Archive AI,0.3513,0.2698,0.7895,静穏,neutral,宇宙は意味を保留した
235,Human Civilization,0.3511,0.2696,0.7918,静穏,neutral,宇宙は意味を保留した
235,Archive AI,0.3511,0.2696,0.7918,静穏,neutral,宇宙は意味を保留した
236,Human Civilization,0.3509,0.2694,0.7942,静穏,neutral,宇宙は意味を保留した
236,Archive AI,0.3509,0.2694,0.7942,静穏,neutral,宇宙は意味を保留した
237,Human Civilization,0.3507,0.2692,0.7966,静穏,neutral,宇宙は意味を保留した
237,Archive AI,0.3507,0.2692,0.7966,静穏,neutral,宇宙は意味を保留した
238,Human Civilization,0.3505,0.269,0.799,静穏,neutral,宇宙は意味を保留した
238,Archive AI,0.3505,0.269,0.799,静穏,neutral,宇宙は意味を保留した
239,Human Civilization,0.3503,0.2688,0.8014,静穏,neutral,宇宙は意味を保留した
239,Archive AI,0.3503,0.2688,0.8014,静穏,neutral,宇宙は意味を保留した
240,Human Civilization,0.3501,0.2686,0.8038,静穏,neutral,宇宙は意味を保留した
240,Archive AI,0.3501,0.2686,0.8038,静穏,neutral,宇宙は意味を保留した
241,Human Civilization,0.3499,0.2685,0.8062,静穏,neutral,宇宙は意味を保留した
241,Archive AI,0.3499,0.2685,0.8062,静穏,neutral,宇宙は意味を保留した
242,Human Civilization,0.3496,0.2683,0.8085,静穏,neutral,宇宙は意味を保留した
242,Archive AI,0.3496,0.2683,0.8085,静穏,neutral,宇宙は意味を保留した
243,Human Civilization,0.3494,0.2681,0.8108,静穏,neutral,宇宙は意味を保留した
243,Archive AI,0.3494,0.2681,0.8108,静穏,neutral,宇宙は意味を保留した
244,Human Civilization,0.3492,0.2679,0.8131,静穏,neutral,宇宙は意味を保留した
244,Archive AI,0.3492,0.2679,0.8131,静穏,neutral,宇宙は意味を保留した
245,Human Civilization,0.349,0.2677,0.8155,静穏,neutral,宇宙は意味を保留した
245,Archive AI,0.349,0.2677,0.8155,静穏,neutral,宇宙は意味を保留した
246,Human Civilization,0.3488,0.2675,0.8179,静穏,neutral,宇宙は意味を保留した
246,Archive AI,0.3488,0.2675,0.8179,静穏,neutral,宇宙は意味を保留した
247,Human Civilization,0.3486,0.2673,0.8202,静穏,neutral,宇宙は意味を保留した
247,Archive AI,0.3486,0.2673,0.8202,静穏,neutral,宇宙は意味を保留した
248,Human Civilization,0.3484,0.2671,0.8227,静穏,neutral,宇宙は意味を保留した
248,Archive AI,0.3484,0.2671,0.8227,静穏,neutral,宇宙は意味を保留した
249,Human Civilization,0.3482,0.2669,0.8251,静穏,neutral,宇宙は意味を保留した
249,Archive AI,0.3482,0.2669,0.8251,静穏,neutral,宇宙は意味を保留した
250,Human Civilization,0.348,0.2667,0.8275,静穏,neutral,宇宙は意味を保留した
250,Archive AI,0.348,0.2667,0.8275,静穏,neutral,宇宙は意味を保留した
251,Human Civilization,0.3478,0.2665,0.8299,静穏,neutral,宇宙は意味を保留した
251,Archive AI,0.3478,0.2665,0.8299,静穏,neutral,宇宙は意味を保留した
252,Human Civilization,0.3476,0.2663,0.8323,静穏,neutral,宇宙は意味を保留した
252,Archive AI,0.3476,0.2663,0.8323,静穏,neutral,宇宙は意味を保留した
253,Human Civilization,0.3474,0.2661,0.8347,静穏,neutral,宇宙は意味を保留した
253,Archive AI,0.3474,0.2661,0.8347,静穏,neutral,宇宙は意味を保留した
254,Human Civilization,0.3472,0.2659,0.837,静穏,neutral,宇宙は意味を保留した
254,Archive AI,0.3472,0.2659,0.837,静穏,neutral,宇宙は意味を保留した
255,Human Civilization,0.347,0.2658,0.8392,静穏,neutral,宇宙は意味を保留した
255,Archive AI,0.347,0.2658,0.8392,静穏,neutral,宇宙は意味を保留した
256,Human Civilization,0.3468,0.2656,0.8416,静穏,neutral,宇宙は意味を保留した
256,Archive AI,0.3468,0.2656,0.8416,静穏,neutral,宇宙は意味を保留した
257,Human Civilization,0.3465,0.2654,0.8438,静穏,neutral,宇宙は意味を保留した
257,Archive AI,0.3465,0.2654,0.8438,静穏,neutral,宇宙は意味を保留した
258,Human Civilization,0.3463,0.2652,0.846,静穏,neutral,宇宙は意味を保留した
258,Archive AI,0.3463,0.2652,0.846,静穏,neutral,宇宙は意味を保留した
259,Human Civilization,0.3462,0.265,0.8483,静穏,neutral,宇宙は意味を保留した
259,Archive AI,0.3462,0.265,0.8483,静穏,neutral,宇宙は意味を保留した
260,Human Civilization,0.346,0.2648,0.8506,静穏,neutral,宇宙は意味を保留した
260,Archive AI,0.346,0.2648,0.8506,静穏,neutral,宇宙は意味を保留した
261,Human Civilization,0.3458,0.2647,0.8528,静穏,neutral,宇宙は意味を保留した
261,Archive AI,0.3458,0.2647,0.8528,静穏,neutral,宇宙は意味を保留した
262,Human Civilization,0.3456,0.2645,0.855,静穏,neutral,宇宙は意味を保留した
262,Archive AI,0.3456,0.2645,0.855,静穏,neutral,宇宙は意味を保留した
263,Human Civilization,0.3454,0.2643,0.8572,静穏,neutral,宇宙は意味を保留した
263,Archive AI,0.3454,0.2643,0.8572,静穏,neutral,宇宙は意味を保留した
264,Human Civilization,0.3452,0.2642,0.8594,静穏,neutral,宇宙は意味を保留した
264,Archive AI,0.3452,0.2642,0.8594,静穏,neutral,宇宙は意味を保留した
265,Human Civilization,0.3449,0.264,0.8615,静穏,neutral,宇宙は意味を保留した
265,Archive AI,0.3449,0.264,0.8615,静穏,neutral,宇宙は意味を保留した
266,Human Civilization,0.3447,0.2638,0.8637,静穏,neutral,宇宙は意味を保留した
266,Archive AI,0.3447,0.2638,0.8637,静穏,neutral,宇宙は意味を保留した
267,Human Civilization,0.3445,0.2637,0.8659,静穏,neutral,宇宙は意味を保留した
267,Archive AI,0.3445,0.2637,0.8659,静穏,neutral,宇宙は意味を保留した
268,Human Civilization,0.3443,0.2635,0.8681,静穏,neutral,宇宙は意味を保留した
268,Archive AI,0.3443,0.2635,0.8681,静穏,neutral,宇宙は意味を保留した
269,Human Civilization,0.3441,0.2633,0.8703,静穏,neutral,宇宙は意味を保留した
269,Archive AI,0.3441,0.2633,0.8703,静穏,neutral,宇宙は意味を保留した
270,Human Civilization,0.3439,0.2631,0.8727,静穏,neutral,宇宙は意味を保留した
270,Archive AI,0.3439,0.2631,0.8727,静穏,neutral,宇宙は意味を保留した
271,Human Civilization,0.3437,0.263,0.8749,静穏,neutral,宇宙は意味を保留した
271,Archive AI,0.3437,0.263,0.8749,静穏,neutral,宇宙は意味を保留した
272,Human Civilization,0.3435,0.2628,0.8772,静穏,neutral,宇宙は意味を保留した
272,Archive AI,0.3435,0.2628,0.8772,静穏,neutral,宇宙は意味を保留した
273,Human Civilization,0.3433,0.2627,0.8793,静穏,neutral,宇宙は意味を保留した
273,Archive AI,0.3433,0.2627,0.8793,静穏,neutral,宇宙は意味を保留した
274,Human Civilization,0.3431,0.2625,0.8816,静穏,neutral,宇宙は意味を保留した
274,Archive AI,0.3431,0.2625,0.8816,静穏,neutral,宇宙は意味を保留した
275,Human Civilization,0.3429,0.2624,0.8838,静穏,neutral,宇宙は意味を保留した
275,Archive AI,0.3429,0.2624,0.8838,静穏,neutral,宇宙は意味を保留した
276,Human Civilization,0.3427,0.2622,0.8859,静穏,neutral,宇宙は意味を保留した
276,Archive AI,0.3427,0.2622,0.8859,静穏,neutral,宇宙は意味を保留した
277,Human Civilization,0.3425,0.2621,0.8882,静穏,neutral,宇宙は意味を保留した
277,Archive AI,0.3425,0.2621,0.8882,静穏,neutral,宇宙は意味を保留した
278,Human Civilization,0.3423,0.2619,0.8904,静穏,neutral,宇宙は意味を保留した
278,Archive AI,0.3423,0.2619,0.8904,静穏,neutral,宇宙は意味を保留した
279,Human Civilization,0.3421,0.2618,0.8925,静穏,neutral,宇宙は意味を保留した
279,Archive AI,0.3421,0.2618,0.8925,静穏,neutral,宇宙は意味を保留した
280,Human Civilization,0.3418,0.2617,0.8944,静穏,neutral,宇宙は意味を保留した
280,Archive AI,0.3418,0.2617,0.8944,静穏,neutral,宇宙は意味を保留した
281,Human Civilization,0.3417,0.2616,0.8966,静穏,neutral,宇宙は意味を保留した
281,Archive AI,0.3417,0.2616,0.8966,静穏,neutral,宇宙は意味を保留した
282,Human Civilization,0.3415,0.2614,0.8987,静穏,neutral,宇宙は意味を保留した
282,Archive AI,0.3415,0.2614,0.8987,静穏,neutral,宇宙は意味を保留した
283,Human Civilization,0.3413,0.2613,0.901,静穏,neutral,宇宙は意味を保留した
283,Archive AI,0.3413,0.2613,0.901,静穏,neutral,宇宙は意味を保留した
284,Human Civilization,0.3411,0.2611,0.9031,静穏,neutral,宇宙は意味を保留した
284,Archive AI,0.3411,0.2611,0.9031,静穏,neutral,宇宙は意味を保留した
285,Human Civilization,0.3409,0.261,0.9054,静穏,neutral,宇宙は意味を保留した
285,Archive AI,0.3409,0.261,0.9054,静穏,neutral,宇宙は意味を保留した
286,Human Civilization,0.3407,0.2609,0.9075,静穏,neutral,宇宙は意味を保留した
286,Archive AI,0.3407,0.2609,0.9075,静穏,neutral,宇宙は意味を保留した
287,Human Civilization,0.3405,0.2607,0.9095,静穏,neutral,宇宙は意味を保留した
287,Archive AI,0.3405,0.2607,0.9095,静穏,neutral,宇宙は意味を保留した
288,Human Civilization,0.3403,0.2605,0.9116,静穏,neutral,宇宙は意味を保留した
288,Archive AI,0.3403,0.2605,0.9116,静穏,neutral,宇宙は意味を保留した
289,Human Civilization,0.3401,0.2604,0.9136,静穏,neutral,宇宙は意味を保留した
289,Archive AI,0.3401,0.2604,0.9136,静穏,neutral,宇宙は意味を保留した
290,Human Civilization,0.3399,0.2602,0.9158,静穏,neutral,宇宙は意味を保留した
290,Archive AI,0.3399,0.2602,0.9158,静穏,neutral,宇宙は意味を保留した
291,Human Civilization,0.3397,0.2601,0.918,静穏,neutral,宇宙は意味を保留した
291,Archive AI,0.3397,0.2601,0.918,静穏,neutral,宇宙は意味を保留した
292,Human Civilization,0.3395,0.26,0.9202,静穏,neutral,宇宙は意味を保留した
292,Archive AI,0.3395,0.26,0.9202,静穏,neutral,宇宙は意味を保留した
293,Human Civilization,0.3393,0.2598,0.9223,静穏,neutral,宇宙は意味を保留した
293,Archive AI,0.3393,0.2598,0.9223,静穏,neutral,宇宙は意味を保留した
294,Human Civilization,0.3391,0.2597,0.9244,静穏,neutral,宇宙は意味を保留した
294,Archive AI,0.3391,0.2597,0.9244,静穏,neutral,宇宙は意味を保留した
295,Human Civilization,0.3389,0.2596,0.9264,静穏,neutral,宇宙は意味を保留した
295,Archive AI,0.3389,0.2596,0.9264,静穏,neutral,宇宙は意味を保留した
296,Human Civilization,0.3387,0.2594,0.9286,静穏,neutral,宇宙は意味を保留した
296,Archive AI,0.3387,0.2594,0.9286,静穏,neutral,宇宙は意味を保留した
297,Human Civilization,0.3385,0.2592,0.9308,静穏,neutral,宇宙は意味を保留した
297,Archive AI,0.3385,0.2592,0.9308,静穏,neutral,宇宙は意味を保留した
298,Human Civilization,0.3383,0.2592,0.9328,静穏,neutral,宇宙は意味を保留した
298,Archive AI,0.3383,0.2592,0.9328,静穏,neutral,宇宙は意味を保留した
299,Human Civilization,0.3381,0.259,0.935,静穏,neutral,宇宙は意味を保留した
299,Archive AI,0.3381,0.259,0.935,静穏,neutral,宇宙は意味を保留した
